,X,Y,Z
177,314.19122,119.02195,14.7642975
178,324.45297,334.284,13.631716
179,337.91507,390.7243,14.690764
180,318.8098,446.94775,14.562251
181,307.0788,478.04822,14.6323
182,292.64908,507.77798,14.422477
183,233.83702,5.8738937,15.075221
184,98.86458,98.51781,16.036083
185,57.301327,209.26932,15.159184
186,343.1615,213.7886,16.377718
187,57.940628,239.78117,15.748092
188,27.05261,338.28833,15.513256
189,21.19028,402.35074,14.805869
190,30.030193,501.8587,14.131039
191,280.28983,535.74475,15.07356
192,263.97855,566.0215,16.22339
193,87.74,596.99963,14.934905
194,140.94359,617.63684,14.73994
195,237.81265,8.757519,19.09649
196,264.7833,10.384566,15.781351
197,275.55188,29.929953,19.98857
198,223.95184,37.685524,15.025692
199,159.52663,40.055435,16.229662
200,81.79396,146.32327,15.83437
201,54.676113,220.14777,15.851417
202,330.648,227.38055,15.426709
203,45.85171,254.95944,16.273342
204,340.84915,287.26874,16.985144
205,36.986446,290.6341,17.09673
206,329.88132,412.59366,16.4548
207,308.46207,466.44662,15.126873
208,20.386452,478.68997,14.418756
209,256.0134,12.691136,17.475069
210,267.5011,23.225609,16.869734
211,191.50252,32.86405,15.924346
212,180.54457,35.846222,17.071133
213,250.40712,40.791317,17.928371
214,122.18004,61.845768,17.744251
215,83.776306,135.25389,17.442661
216,327.41956,190.24686,17.176384
217,60.43984,199.61848,17.588776
218,335.0472,242.53023,17.995588
219,37.07482,302.0622,16.603615
220,30.938156,322.77997,17.859066
221,343.44928,363.29828,18.35073
222,24.274017,437.56622,19.283115
223,269.31613,554.84906,17.09261
224,160.44508,18.352907,17.85937
225,210.07361,35.504787,16.035524
226,170.95163,38.729027,17.417795
227,290.06757,64.439224,17.971651
228,106.43586,87.60338,18.333466
229,70.99664,162.89005,18.226238
230,335.91696,199.89293,18.691376
231,51.894737,230.16554,18.325129
232,343.7967,251.99176,20.538816
233,344.70087,309.55548,18.34058
234,34.34646,311.88187,17.821953
235,15.484892,426.04028,17.577297
236,28.05872,490.3163,18.736456
237,55.86177,552.2255,16.167654
238,114.56089,71.79477,19.334597
239,124.898834,82.065414,16.915785
240,306.08167,98.32942,18.951519
241,89.69813,119.767586,19.452164
242,64.50615,189.69403,19.118086
243,42.915764,266.3456,18.124805
244,338.4052,326.6676,19.598747
245,37.410503,348.17026,19.141867
246,335.67026,348.65265,19.208199
247,36.936554,378.01025,19.10196
248,287.17236,520.242,19.36521
249,233.51338,601.61804,19.66826
250,199.31915,621.3013,18.688984
251,151.4557,621.23615,19.478586
252,281.0818,54.64932,20.67782
253,322.3776,163.74782,19.98494
254,66.915985,178.26521,20.38465
255,325.04544,178.29637,19.882483
256,343.49094,276.04788,20.763199
257,26.01352,359.22305,21.116785
258,315.57278,457.2292,20.375093
259,186.61514,623.86694,20.186388
260,171.3695,626.4927,20.332043
261,265.2229,20.218248,24.93554
262,149.41989,46.132893,21.791235
263,132.12398,70.63738,21.496277
264,337.48795,383.8411,22.954403
265,34.621,516.8655,20.635042
266,220.61067,611.97,21.34508
267,209.60707,617.8858,21.630434
268,241.23401,31.227919,22.108313
269,140.8447,51.933697,22.95042
270,92.45776,110.1233,22.4733
271,77.82702,153.96075,21.66682
272,335.03116,263.01733,21.893097
273,44.3171,278.5229,21.19831
274,345.08392,337.64426,23.638622
275,336.8896,396.33524,23.004627
276,324.15646,424.16104,21.660007
277,24.92857,466.55164,21.424923
278,296.71588,496.83127,22.264315
279,241.99283,592.8431,22.658745
280,101.02091,606.61383,22.062347
281,130.54448,615.46606,21.457632
282,261.33694,44.286022,23.542795
283,297.24182,77.124115,23.22462
284,337.94647,222.10509,25.531847
285,342.46793,298.34396,23.425022
286,16.158617,382.1729,22.357912
287,11.458236,415.03867,24.000751
288,273.52252,544.62537,22.931599
289,114.41143,612.2232,22.7925
290,199.72649,35.651962,23.174831
291,229.50682,37.580025,24.398933
292,142.65695,64.09277,26.394928
293,318.0961,139.30011,24.111193
294,320.25107,152.33446,24.44923
295,33.44735,332.22427,24.052261
296,317.3069,436.7262,23.820866
297,22.36693,452.78253,24.539782
298,308.20242,467.61197,24.660122
299,302.34772,483.37418,24.62077
300,291.77863,507.5872,24.882479
301,258.12927,572.23376,23.843487
302,75.06057,580.1018,22.496323
303,243.6404,8.44808,27.778181
304,99.65589,101.50242,25.033924
305,84.85649,128.64351,24.948275
306,332.16656,208.61325,25.758736
307,59.211254,212.35909,24.66503
308,47.13167,292.9954,25.601748
309,344.32037,318.89148,26.608822
310,335.68237,357.83328,25.226881
311,22.883383,369.22952,24.819672
312,342.11887,373.1078,26.06226
313,11.635723,396.26086,25.28797
314,313.16257,446.24817,25.566484
315,29.300669,479.90588,26.30913
316,32.302036,500.72128,25.649706
317,38.90768,530.09235,24.307604
318,45.97577,543.91534,25.556442
319,60.09634,561.7344,22.779106
320,65.63356,572.5535,24.424345
321,91.25916,599.49,26.10384
322,258.86734,11.298998,27.74344
323,212.572,41.886135,24.146685
324,314.80737,120.75951,26.178728
325,82.35499,142.45883,26.623512
326,55.29989,223.0859,26.736982
327,53.4106,237.6424,26.315006
328,48.993954,246.63557,26.292315
329,45.903553,256.75012,26.864096
330,323.04184,283.6231,27.77128
331,37.422405,301.3313,26.661291
332,36.57423,313.8136,26.107172
333,332.14087,406.57538,24.56294
334,250.1036,583.64777,25.84257
335,173.07362,37.598366,27.426958
336,162.23169,40.581753,27.764587
337,131.20897,53.642475,27.204092
338,114.11544,81.561325,27.398268
339,310.3414,109.64638,25.514591
340,331.2342,248.65031,27.652098
341,340.18356,289.20404,29.161272
342,28.988087,342.3586,27.610008
343,27.101263,425.32092,27.610878
344,280.93585,525.7635,27.762583
345,216.72433,40.387833,29.100994
346,272.52515,47.880634,28.386705
347,106.153465,89.562164,27.85679
348,71.85118,161.34882,28.635544
349,72.44224,174.71909,26.927736
350,324.11017,186.46806,28.23189
351,341.91687,237.64122,31.129683
352,337.3054,328.52295,29.239616
353,326.7943,416.4387,29.132177
354,275.04205,533.6687,28.375042
355,265.49207,554.45544,28.382172
356,82.89049,588.2247,26.932102
357,123.129265,63.47317,29.097073
358,323.28513,173.8118,29.553343
359,62.68977,192.95305,29.079933
360,61.362534,202.94485,28.889702
361,46.261864,268.0069,29.711388
362,344.06934,268.4177,31.909637
363,46.746273,277.87585,30.111061
364,332.57806,309.8285,27.873882
365,342.97165,347.53314,31.47788
366,34.220173,404.9167,28.01733
367,24.57276,440.1566,28.791037
368,226.92297,605.7965,28.657991
369,159.71806,621.70374,27.778667
370,184.17877,37.916824,28.601492
371,290.15045,67.75824,30.3377
372,304.66873,92.70507,29.79239
373,77.92071,151.43816,31.15179
374,340.57977,256.31143,33.50179
375,37.513386,287.26767,30.47132
376,35.935623,324.36395,29.11674
377,322.5329,429.7447,30.610023
378,249.19783,39.928257,29.921764
379,154.13246,45.38408,31.000492
380,97.63533,113.01136,30.446796
381,67.22637,184.48657,31.701992
382,327.4084,215.34969,31.698952
383,338.4607,279.74396,34.85478
384,37.567665,362.08948,29.348082
385,340.19153,363.13412,34.75601
386,336.4185,385.96198,32.52045
387,228.81664,517.1891,35.460556
388,197.53421,621.34576,31.115755
389,178.88423,622.54816,29.955473
390,89.78815,121.98494,32.049564
391,313.5701,130.56044,31.762432
392,85.81731,134.98077,32.884617
393,320.37384,162.95091,32.52799
394,326.5605,198.83366,32.13807
395,334.1659,228.90675,33.986214
396,28.80885,378.5668,32.359734
397,337.86,398.50406,32.731255
398,29.51585,468.99622,32.799793
399,285.80792,516.4089,32.302326
400,243.87491,523.72394,37.377945
401,259.8774,562.4576,32.560844
402,253.47775,575.37024,32.95286
403,107.61706,606.7897,32.82903
404,123.13089,611.77264,32.23339
405,138.15889,616.2693,31.079697
406,238.2831,31.444382,34.418644
407,257.80795,47.07927,34.223217
408,143.93887,52.24452,33.67124
409,79.794716,167.93431,32.87897
410,57.73805,231.74622,32.996113
411,34.021458,351.66397,32.095547
412,30.274765,390.4919,32.75674
413,310.76886,460.51324,32.74089
414,31.626812,489.45258,33.809784
415,36.900482,519.54895,33.266453
416,41.4274,532.2157,34.716022
417,266.1614,542.5759,32.311066
418,53.86238,552.47485,32.460888
419,235.00232,598.4729,33.65354
420,280.406,56.908947,35.02168
421,116.12397,73.369644,33.879215
422,299.01605,84.05521,34.01253
423,104.05508,97.59763,33.562584
424,317.29495,141.94922,34.935272
425,58.320995,215.33224,34.3463
426,342.25272,299.09277,36.77871
427,341.33487,374.63672,37.666473
428,313.61716,450.74954,34.16771
429,306.0064,470.86386,34.56647
430,298.32974,489.09036,34.529854
431,292.08673,497.27,34.46825
432,214.45535,614.04443,34.03015
433,199.10097,32.730003,35.53601
434,307.38937,103.48085,35.59204
435,41.54143,307.6013,34.668545
436,327.1112,354.71228,34.756786
437,24.65595,416.43283,35.81862
438,317.49207,438.96555,35.63516
439,28.401276,455.86838,35.730938
440,299.0626,478.9289,35.63195
441,35.45053,507.91663,35.28936
442,61.6072,564.01263,36.001
443,150.0897,617.03485,32.95914
444,227.61363,33.87097,36.232544
445,203.29254,52.179047,37.379013
446,37.22714,316.69983,36.6839
447,341.52005,322.61298,38.527447
448,336.60327,333.90173,36.876694
449,32.278927,336.81122,36.52018
450,32.715675,369.85464,36.568645
451,35.60971,429.64642,36.789204
452,289.49686,506.94345,36.601887
453,243.93414,589.12866,35.636932
454,167.33904,619.2858,34.628075
455,210.10965,32.149597,36.304295
456,184.49274,35.865322,37.209763
457,172.94595,40.930355,35.868504
458,97.71195,106.14312,37.9791
459,54.007828,240.63258,37.634052
460,48.714287,262.14145,37.2445
461,38.718918,297.46298,37.54572
462,257.00436,14.285292,38.261204
463,249.29164,34.530926,41.100998
464,151.38937,43.967636,39.15459
465,310.27982,117.2408,38.318466
466,316.80917,152.93782,38.298073
467,72.9629,176.637,38.751392
468,323.46936,189.30238,39.03636
469,50.313583,251.11246,38.785168
470,328.6704,252.48253,37.564053
471,333.34985,293.50842,39.01163
472,343.98703,310.90195,42.077293
473,36.7394,327.4916,38.896645
474,326.8563,407.0551,37.635334
475,317.7003,416.15372,38.588608
476,69.996155,574.7049,37.385773
477,91.14279,595.3872,37.9059
478,187.17899,617.2436,36.168972
479,272.36816,30.20858,38.436417
480,219.69221,36.92857,38.819977
481,269.98398,46.61639,40.894516
482,229.91351,53.426445,39.95921
483,134.31601,57.405933,39.00349
484,127.379715,67.94215,38.707066
485,110.134926,87.04946,38.68807
486,318.53665,180.1714,39.79196
487,64.82257,194.42213,39.17526
488,62.578583,205.07033,38.881725
489,337.91534,265.6571,42.048355
490,46.12892,281.30023,39.00795
491,339.20557,344.24927,41.736073
492,328.28464,389.44452,39.273422
493,24.253893,403.47955,39.235966
494,28.324722,442.2949,39.949875
495,223.80038,605.3091,40.110413
496,94.83702,116.50426,40.861443
497,81.38934,146.17401,39.41164
498,323.17056,208.01537,40.458702
499,38.50297,344.99127,39.793663
500,29.985126,356.2169,40.50048
501,81.28033,583.66125,39.004757
502,165.52454,39.895096,41.44236
503,80.28655,159.0889,39.994488
504,327.47992,221.67178,41.328667
505,59.385998,224.23772,40.37336
506,326.77203,242.90561,40.766552
507,335.07855,379.94675,43.009964
508,321.72824,425.77704,41.493896
509,33.599747,477.69278,40.922245
510,35.47015,497.71194,41.55373
511,270.0507,530.1568,38.25797
512,202.71214,615.4632,41.47787
513,191.89066,37.99641,42.52434
514,289.53873,71.81215,41.789875
515,89.90213,127.06187,42.543102
516,86.452965,137.6255,42.24524
517,318.17706,169.05475,42.77462
518,43.820732,290.05142,42.511898
519,31.9818,381.4368,41.694305
520,278.33,520.6897,41.255844
521,46.655376,539.8754,41.498055
522,252.12917,570.51965,42.642784
523,244.88307,9.839146,42.397095
524,212.13303,40.330715,44.176907
525,326.71146,233.15791,43.350693
526,46.651764,271.72894,42.498352
527,323.59818,369.7656,41.930515
528,311.77463,445.1734,43.317696
529,307.80023,457.44254,43.273224
530,258.4684,561.9155,43.03503
531,114.00333,602.17096,43.30938
532,175.47832,618.6066,44.371822
533,178.02364,45.54048,42.999565
534,118.659775,80.31466,43.58534
535,104.81786,98.09481,44.19511
536,312.20016,130.56065,43.982853
537,69.55861,184.90286,44.494194
538,61.83241,215.22264,43.854053
539,339.9027,329.77768,48.305984
540,327.3388,396.68597,45.11588
541,265.02985,539.518,42.05969
542,55.01088,549.5045,44.10192
543,264.0311,551.4375,43.771805
544,249.54092,548.391,43.513958
545,247.1441,580.4877,43.807125
546,100.74859,598.43933,44.13012
547,126.77794,605.56665,43.041107
548,150.01237,613.5832,43.141354
549,143.50626,52.73002,45.24449
550,294.77167,81.97026,45.711693
551,301.18488,93.62465,44.769108
552,337.0933,284.58002,46.80501
553,39.96324,313.3234,45.378265
554,29.329187,392.11804,44.81408
555,323.97934,407.33774,46.075245
556,26.072855,426.36877,45.10993
557,292.53937,492.84888,45.795475
558,40.56183,518.2515,45.32327
559,237.36974,589.19336,46.126846
560,138.3588,609.94385,42.98463
561,254.6464,47.02547,46.04314
562,312.01306,142.08601,46.201744
563,321.1152,196.83672,46.094555
564,57.563965,233.06152,46.311035
565,328.09158,316.58246,44.70269
566,31.629927,463.9058,46.17014
567,302.85257,471.51688,46.14588
568,297.97855,482.50073,46.37884
569,197.31364,522.0365,45.501095
570,162.01883,615.6751,45.26794
571,187.12247,616.7037,47.160355
572,222.70018,38.01063,48.294067
573,281.72693,63.761654,47.174595
574,303.5196,106.84754,47.81985
575,66.66022,205.0508,48.07376
576,332.91702,255.54414,47.562763
577,43.009773,302.75702,47.183945
578,338.7922,348.75818,49.47513
579,334.62967,363.05865,47.72122
580,33.726486,363.87686,46.746933
581,29.649094,412.97046,46.89584
582,314.8597,434.36105,46.881294
583,287.2407,503.17096,46.86501
584,139.1015,584.95685,48.46886
585,154.10349,50.33408,47.818913
586,305.6649,119.73501,48.64638
587,80.53995,155.84091,48.88774
588,315.1221,158.88133,48.371624
589,74.849434,174.10686,48.09444
590,68.538635,195.0309,48.699482
591,54.984196,242.8965,48.912804
592,58.52721,253.46033,48.119614
593,50.364586,262.13336,48.659897
594,331.62192,273.33493,47.707535
595,339.96448,303.6132,50.451115
596,45.032703,322.35864,47.84146
597,323.4542,338.59515,46.203266
598,30.940517,450.34262,48.019714
599,230.6685,598.01794,47.951572
600,269.3244,54.595276,48.880314
601,126.27564,71.68974,48.632908
602,85.51126,147.4662,49.66609
603,323.4217,217.09605,49.751415
604,36.87073,331.52493,49.05725
605,35.44894,353.37668,49.22784
606,33.57355,373.7294,48.78963
607,323.82666,385.8794,49.40556
608,86.76911,586.176,49.62545
609,210.04305,610.48303,48.901005
610,185.41191,40.59312,51.110737
611,234.109,35.93705,50.908863
612,244.70525,40.603477,51.177475
613,134.73805,62.38203,49.224857
614,111.57936,90.20442,50.13354
615,318.88995,227.08626,49.572872
616,46.740093,280.62598,50.630215
617,36.79585,342.82547,50.13478
618,35.550823,401.3221,47.92136
619,36.623093,487.71167,49.80269
620,46.355736,530.03357,50.468906
621,64.693016,564.80896,48.787586
622,75.089645,575.15936,50.16215
623,204.38791,40.752914,50.70333
624,103.68512,105.801636,51.195473
625,96.91302,118.53255,51.1238
626,81.474365,166.09396,50.66097
627,81.46272,182.66235,51.82625
628,64.270615,214.28687,52.689896
629,61.336937,224.3967,51.984543
630,54.45685,272.52383,51.292698
631,331.59497,294.17914,51.37785
632,268.0585,525.70123,48.641743
633,146.61046,575.77606,58.321358
634,218.94435,604.01483,51.52093
635,176.10295,43.196415,54.11244
636,163.71121,45.225037,51.846775
637,95.22999,129.44687,51.912666
638,89.56002,137.40767,52.666664
639,316.47586,177.82755,52.530945
640,314.44482,188.44919,51.745743
641,320.10538,207.5068,52.34792
642,325.68774,247.0816,52.212746
643,46.599384,292.72855,52.2373
644,336.89832,324.32306,54.613808
645,326.164,375.99615,52.575012
646,319.40036,414.4522,52.55591
647,315.00958,424.46802,51.478996
648,32.851025,438.22888,52.147697
649,303.18185,462.1196,52.179405
650,35.101208,474.12607,52.531605
651,39.91237,501.9358,51.984814
652,274.95575,518.72327,51.696983
653,250.3077,564.18036,51.99948
654,244.94081,14.812458,53.453182
655,195.05261,44.230698,53.729137
656,322.96326,354.8301,52.42355
657,311.03934,441.9809,53.394154
658,281.51648,509.21304,52.7851
659,195.12566,527.8043,55.96466
660,59.979572,554.3395,52.51119
661,257.40317,555.8187,54.125687
662,285.62067,76.78547,54.927353
663,310.88837,149.207,54.396084
664,323.2959,236.19234,54.552654
665,43.25232,313.1128,54.66684
666,325.55035,313.5934,54.117386
667,49.58226,331.0398,53.660217
668,33.3299,385.61856,53.836155
669,321.27887,401.9578,54.43377
670,292.02142,479.4836,54.350803
671,261.3485,532.99524,50.547142
672,245.04951,574.58716,53.590702
673,215.28609,42.128464,55.50702
674,306.8373,132.74483,55.464302
675,65.10867,242.98825,54.95561
676,34.973907,423.5754,54.239048
677,306.63968,451.44998,54.79815
678,96.72903,590.37195,55.056976
679,109.82432,593.4151,54.26272
680,198.92009,610.59814,54.94429
681,238.30981,46.57671,57.37059
682,295.30597,93.83622,56.23439
683,312.46783,167.26532,56.44766
684,326.36972,284.8328,55.52719
685,325.93607,333.5723,56.528595
686,36.00205,456.87634,56.61851
687,122.977005,598.66534,53.757893
688,225.57463,50.745697,54.749207
689,258.9258,57.34551,57.235558
690,143.12045,59.138668,56.64489
691,119.00567,83.481735,56.892437
692,102.53866,114.347565,57.928265
693,316.14703,198.01677,58.00192
694,72.07258,200.33463,56.535004
695,56.04112,255.54518,57.77462
696,324.49625,262.99124,55.76085
697,325.22052,274.03204,57.1589
698,327.77307,303.54318,57.485115
699,36.960773,359.50406,57.580334
700,34.53518,369.1844,58.52208
701,34.54646,409.95926,57.005714
702,45.918358,518.0678,57.562847
703,256.00714,542.1272,53.876026
704,235.83684,582.0491,57.520714
705,136.61331,603.2285,54.322605
706,147.51414,608.76965,54.763615
707,160.3316,611.8865,56.18793
708,187.84372,613.2006,56.518017
709,248.7339,49.733906,58.78617
710,274.79843,65.09986,58.619976
711,86.8724,155.98369,58.09949
712,78.33981,174.97998,58.4947
713,74.47875,189.5832,58.575523
714,318.93588,223.61433,58.57001
715,63.826084,232.0644,57.897476
716,55.02202,266.8812,58.560165
717,48.794617,304.56686,57.35646
718,41.419163,323.3092,59.206863
719,40.505795,336.8563,59.204517
720,325.17865,367.96402,58.423737
721,34.53196,397.12457,59.2853
722,297.61142,470.20612,58.374134
723,230.18398,591.29297,58.00449
724,152.35005,51.49708,59.245377
725,126.41914,75.258026,59.04203
726,110.89002,97.67613,59.192097
727,301.78616,121.571144,59.868774
728,92.75409,143.66907,59.43035
729,53.41814,282.62482,59.39284
730,328.27682,345.3993,59.25622
731,40.150345,348.17505,58.96983
732,320.73334,392.23502,58.66618
733,296.7425,458.489,60.120422
734,290.5221,487.9989,58.55232
735,55.045746,539.64886,58.924187
736,70.914215,561.8513,59.84195
737,176.21117,611.94385,58.22032
738,298.92844,106.36117,59.645004
739,97.38386,129.44427,60.987503
740,68.508484,210.04681,60.112934
741,74.04528,220.04703,58.580757
742,321.8026,293.67963,59.084145
743,58.82965,335.64948,61.74763
744,40.299477,379.01575,59.699097
745,311.06094,430.1535,60.072643
746,284.6341,496.65396,60.013065
747,44.779274,506.12607,60.013454
748,137.48828,554.5802,66.688934
749,79.65406,234.57732,62.58817
750,323.68018,253.26239,61.060673
751,57.90083,347.39783,62.946404
752,321.15002,381.4141,60.71415
753,314.33377,419.19226,61.25736
754,37.86791,433.80142,61.33912
755,306.6474,440.2259,61.571243
756,278.0106,505.18588,62.304897
757,218.12744,597.4031,61.446953
758,164.2962,47.31522,62.365036
759,84.94828,166.07477,61.77819
760,310.72415,186.27213,62.454094
761,314.59854,211.53384,61.711655
762,52.77737,292.92062,61.951187
763,39.257027,471.64536,61.96305
764,42.481644,486.2095,62.214214
765,269.62195,516.366,60.205505
766,247.74991,547.64746,60.23795
767,87.66488,581.96686,62.029755
768,205.7984,603.0465,62.38957
769,205.59665,43.413567,63.055298
770,227.46599,49.074966,64.70245
771,214.46422,54.264893,61.190205
772,135.70642,68.460335,62.857502
773,287.9223,86.752754,63.083466
774,304.8013,143.42052,62.999077
775,308.2814,157.8086,63.305523
776,70.2644,227.66254,63.689785
777,318.4807,243.6157,63.30303
778,59.667915,248.09558,63.105713
779,326.7374,318.8923,63.141113
780,323.54266,356.67538,63.523434
781,38.036686,447.04156,63.634415
782,256.5327,535.20703,61.302773
783,63.134598,547.7371,64.21504
784,246.87971,559.09955,62.358418
785,242.04286,568.72455,62.804676
786,80.78424,570.08844,63.762135
787,307.0401,173.59476,63.924015
788,77.5016,200.66542,65.133934
789,318.9562,263.0962,64.587555
790,46.141033,359.62463,62.114933
791,53.587837,526.6585,64.13288
792,262.04813,525.1587,61.172207
793,237.36383,55.750984,63.741596
794,108.093735,109.67545,64.93439
795,87.54581,176.14615,64.43901
796,80.25152,185.07692,65.246635
797,307.78702,203.36421,64.71795
798,49.36994,315.49506,64.175476
799,324.00668,327.9437,64.71265
800,317.46292,366.47302,64.46629
801,317.4729,400.02585,65.02396
802,313.95535,409.68845,65.24296
803,37.239113,421.40204,65.839424
804,301.92,450.57712,66.05696
805,290.84866,475.6362,65.546585
806,130.84305,594.40466,63.234215
807,189.35667,604.8613,65.713776
808,174.7485,49.39968,65.47737
809,195.88135,50.551975,65.189735
810,104.73872,121.71618,66.461845
811,92.32508,151.8811,66.639175
812,312.68857,221.88766,65.81461
813,315.8475,233.39757,65.78438
814,60.241028,261.74826,66.29994
815,59.44066,273.24765,66.42013
816,316.11368,273.93643,65.2723
817,322.23325,282.42953,66.05491
818,322.05426,299.71167,66.81663
