,X,Y,Z
78,271.23184,35.41212,8.398947
79,129.25783,53.920464,7.9308834
80,317.28033,145.97412,6.0904336
81,65.52448,187.214,5.175691
82,325.82428,202.95071,6.892143
83,340.59445,326.1038,6.3758235
84,310.95493,469.822,7.0642433
85,255.08377,582.1863,6.330217
86,82.025406,605.6238,6.0547233
87,229.45607,21.076254,8.320093
88,108.71744,85.0903,6.8469124
89,338.0691,262.265,8.6062975
90,15.646881,450.02002,6.3085675
91,29.144007,519.7733,7.0704775
92,32.344177,531.6182,7.176187
93,126.25682,628.02405,6.9491253
94,191.49141,20.214561,9.25177
95,270.11517,47.440964,9.116618
96,321.49417,164.52681,9.753691
97,68.73386,172.40823,6.025165
98,45.626854,256.1745,6.4523506
99,343.1638,292.22498,9.63803
100,342.0159,313.3013,8.23192
101,15.552312,487.70575,7.120513
102,245.06322,594.76416,10.143502
103,232.22388,606.692,7.842545
104,143.15898,630.28577,7.2033114
105,158.73373,632.44696,7.433431
106,217.23177,20.247688,11.118192
107,180.89963,11.225767,9.920879
108,331.52762,202.12451,10.931703
109,57.06274,205.97404,7.210577
110,57.269325,223.74965,8.98437
111,341.76306,225.49016,10.864865
112,341.2405,272.88278,10.913565
113,36.205067,288.2997,10.350861
114,34.118423,310.92657,9.284272
115,344.34055,375.54584,12.366858
116,334.62656,406.08173,8.716634
117,15.550363,412.87296,6.233414
118,326.40317,418.3549,8.042316
119,28.495089,420.78662,7.9265623
120,20.554808,500.02017,8.167424
121,63.122166,587.89667,8.933767
122,93.015305,611.9206,9.094388
123,223.15822,617.7216,7.824475
124,250.00198,9.540624,12.517385
125,41.69877,265.1711,9.8240185
126,33.63961,300.4846,8.488636
127,19.290535,366.0458,9.647177
128,280.37125,536.8838,11.422846
129,114.62564,622.3113,9.919664
130,211.93047,624.52075,9.94929
131,169.31476,26.831211,12.008493
132,115.443375,74.54219,13.527387
133,100.84182,95.71184,9.898227
134,87.16388,123.099365,11.928603
135,58.833286,196.36154,10.947458
136,55.721413,215.3032,9.612569
137,23.758324,341.0333,10.970723
138,21.323118,391.4153,11.7573185
139,15.281561,431.2508,10.050498
140,284.96292,528.1174,10.872622
141,170.61855,633.8522,10.247072
142,264.10596,28.237082,15.006079
143,155.65604,28.620459,12.148257
144,305.6107,104.28547,13.386566
145,83.48027,144.73573,11.846933
146,326.3082,249.9647,13.07029
147,26.331331,323.60376,12.407853
148,343.52518,342.14554,13.314963
149,20.49897,353.74197,13.306725
150,14.632096,402.34683,12.128742
151,314.74588,458.16016,12.782302
152,294.09164,509.96014,12.968351
153,276.15552,547.6298,13.904502
154,41.173496,554.5261,13.740535
155,55.279343,578.0883,14.2128725
156,150.15631,37.19434,16.446558
157,142.31148,45.266396,15.946722
158,134.62465,48.838818,15.532627
159,286.83127,60.983128,15.16841
160,83.82098,133.4868,14.737432
161,325.06058,188.93019,14.886839
162,49.370018,235.14465,14.689621
163,336.07135,367.36096,16.27238
164,12.5583315,380.29666,14.526231
165,343.8177,389.72403,14.894971
166,326.70242,396.14142,14.72318
167,318.53015,444.94177,14.478517
168,11.781675,462.06595,13.99497
169,170.62854,10.728578,18.91349
170,93.18147,112.89619,15.462463
171,309.40176,149.53749,15.051134
172,80.15016,160.13501,14.658586
173,62.641533,183.44841,15.790123
174,38.02255,276.5,15.547073
175,326.801,379.2843,15.773465
176,14.228257,475.91064,14.988275
177,47.96676,565.8237,15.255886
178,259.4148,575.57544,14.858924
179,256.49136,17.29658,16.990387
180,294.23853,77.499855,15.826992
181,309.37396,114.29585,16.03132
182,68.4041,173.35127,16.865778
183,44.910946,251.98824,16.929777
184,339.2505,332.44165,15.941652
185,324.11075,432.3772,15.434407
186,35.492596,540.2336,16.027903
187,174.5049,22.301779,19.879557
188,123.33376,64.59726,17.506855
189,49.803,383.84225,13.382169
190,322.6903,421.26102,18.677767
191,289.89102,519.6258,17.178303
192,264.6252,566.7713,17.404718
193,239.60017,600.87744,19.065294
194,160.7657,28.528944,21.304749
195,109.31483,95.412636,18.609272
196,311.11765,124.83835,17.777779
197,341.60574,284.78735,19.226007
198,42.60133,289.54758,18.15916
199,344.91107,305.78796,19.942545
200,29.483273,333.34036,19.189817
201,302.04303,488.11325,18.580147
202,16.933159,493.51724,18.306503
203,298.077,499.17737,17.96471
204,26.768427,507.73648,18.43796
205,269.5202,556.59485,19.294012
206,86.24512,605.9832,18.05423
207,231.10864,609.51874,18.7057
208,103.81574,617.198,17.94811
209,204.8862,19.189764,18.558168
210,281.69418,43.307407,19.054497
211,277.95837,52.921215,19.76231
212,317.69986,142.41452,19.535246
213,318.98587,167.40646,20.138342
214,334.51205,217.5213,18.390373
215,324.9541,350.56732,19.725828
216,10.438096,420.04263,19.578695
217,21.900898,451.03305,19.277102
218,29.441656,520.1617,19.617992
219,252.89893,584.07153,19.595707
220,75.06503,598.8996,18.997818
221,57.446053,214.38954,19.814573
222,326.45886,230.0049,19.118296
223,335.3194,297.62573,21.543903
224,34.05866,299.58612,20.346786
225,343.1865,358.40573,20.96671
226,16.281107,366.16937,20.105131
227,11.409444,439.17245,20.262648
228,150.0459,631.0934,20.248716
229,300.14178,93.52794,20.992428
230,313.056,134.71672,21.292177
231,322.31625,177.39583,20.065409
232,53.2821,247.04385,20.514467
233,34.881836,310.91058,20.28327
234,330.9052,311.60828,21.009434
235,34.371666,320.80103,20.663351
236,23.633015,347.56625,21.130877
237,205.29604,626.53033,21.022144
238,130.28156,54.91399,22.085579
239,95.61523,107.17788,22.230026
240,325.36423,211.7012,22.963148
241,336.9566,239.47404,21.687155
242,336.6685,321.63434,21.48037
243,333.6613,375.00977,22.866692
244,320.16034,436.14456,23.218918
245,315.06454,457.2923,22.682213
246,308.23074,466.74133,21.808569
247,280.6817,535.3634,22.27141
248,64.86404,588.799,22.168276
249,136.9441,629.12134,21.230312
250,179.57182,631.4877,21.445606
251,237.832,16.46336,22.760717
252,78.75719,150.35054,22.976212
253,317.4058,156.2747,22.844482
254,71.523735,167.54297,22.990181
255,66.58637,191.81578,23.937798
256,42.65639,262.86594,23.291601
257,334.37256,271.95676,22.27169
258,26.586987,391.0736,22.083715
259,306.43518,478.1651,22.180048
260,247.33096,592.68414,23.340185
261,218.68378,620.1413,23.275652
262,124.1644,625.52344,22.409676
263,227.31705,11.544222,25.503548
264,89.63779,125.02501,23.631533
265,323.80814,200.64433,23.168528
266,341.1848,249.5668,25.025454
267,37.47708,285.1969,25.181479
268,20.302704,358.38773,24.431086
269,328.3828,404.97867,23.773504
270,290.6019,507.1872,24.256397
271,290.7289,67.216965,24.917707
272,50.085724,237.77266,26.148037
273,43.053257,274.18353,24.584948
274,17.31451,372.7025,26.094055
275,16.3856,398.96985,26.52765
276,16.599808,409.93994,26.757074
277,15.924179,482.2376,25.359602
278,274.3447,546.1437,25.221464
279,54.25483,573.2281,25.28771
280,94.60305,611.7594,25.43439
281,113.23641,621.2754,25.724964
282,163.72551,631.7981,24.440771
283,211.88522,12.604624,25.512953
284,196.04472,12.113393,24.11385
285,266.7435,39.249073,24.883226
286,117.71493,72.22012,26.355234
287,111.406075,85.619865,26.23614
288,101.57323,98.344696,25.954966
289,304.66418,116.02043,25.72968
290,81.55209,132.63803,26.354916
291,84.08756,141.6757,25.971716
292,74.13295,157.34158,25.992722
293,324.93976,187.92192,25.89457
294,59.611774,202.75354,25.1265
295,53.938347,215.19077,27.185436
296,341.51202,262.10812,27.326069
297,344.5469,332.4282,27.261505
298,342.53024,396.69135,27.192413
299,17.798155,428.99014,27.942154
300,311.46625,450.11908,26.499733
301,17.699419,469.9526,27.76837
302,287.66025,518.9312,26.393396
303,33.584904,528.83154,25.72933
304,34.841076,539.918,26.878416
305,227.43321,613.8015,27.31727
306,192.99176,630.2779,24.96576
307,294.58664,80.27972,27.540976
308,306.35956,105.81707,27.357698
309,65.84532,179.91406,26.914068
310,53.92413,226.97481,26.219215
311,328.30014,230.79759,28.57193
312,341.12457,286.2738,29.71192
313,27.040281,498.2459,26.869003
314,41.32784,549.8771,27.161001
315,84.05038,603.60754,28.186398
316,171.12073,16.841957,29.087845
317,310.2425,127.16946,27.927446
318,37.54974,300.0594,28.512964
319,33.880234,310.1738,29.227825
320,336.6788,351.73096,28.804222
321,14.276678,458.66565,30.425457
322,297.38278,495.82095,28.743513
323,46.432747,561.64685,28.515142
324,265.62027,27.006987,27.61976
325,126.8673,61.016144,29.426336
326,46.953487,247.4892,29.989202
327,27.550745,342.02792,29.285847
328,325.50482,368.0882,29.174294
329,330.52222,384.61057,29.334991
330,16.896387,384.0167,29.63557
331,323.3323,427.11655,29.340023
332,317.81332,443.41357,29.78911
333,264.07175,566.1805,29.193157
334,257.82758,575.07184,29.045214
335,252.97038,10.850623,29.250698
336,186.18434,13.233807,29.901731
337,250.15768,30.00403,29.511839
338,147.08664,40.348522,28.277416
339,275.00366,45.889297,31.546555
340,342.53424,313.17175,31.439814
341,33.36105,324.68958,30.00452
342,340.30673,342.57022,31.622236
343,326.5463,414.65982,28.402576
344,13.808086,444.4614,32.219475
345,28.923552,513.03436,30.260124
346,181.55376,19.812235,30.63225
347,139.92186,47.647682,30.389847
348,283.56174,56.716183,30.947659
349,92.55059,118.18713,31.379667
350,318.08917,178.29869,30.02024
351,336.0707,325.72968,33.37028
352,29.932516,333.61563,31.546566
353,73.498764,594.55066,31.472565
354,131.04398,625.8207,31.702755
355,150.81065,630.3071,31.32258
356,99.96947,111.69113,32.23723
357,313.7265,147.1996,31.18727
358,321.10483,195.57861,32.23773
359,29.18189,352.27722,32.027405
360,21.205315,419.12134,33.2547
361,281.7156,527.8708,32.40474
362,277.5826,538.1982,32.50369
363,61.572018,582.5249,31.889803
364,104.0,615.4554,31.875814
365,175.74666,632.1324,32.620453
366,235.74124,15.135451,35.665344
367,259.08334,33.02551,34.663265
368,314.90256,157.1143,33.797813
369,72.732895,162.89502,33.082394
370,43.58761,266.84082,33.30075
371,46.78128,277.31146,33.790596
372,341.13635,279.30142,36.183743
373,27.977146,374.78635,32.558067
374,330.76266,394.31073,34.412327
375,309.6637,461.70694,33.453114
376,304.93234,473.3682,33.461777
377,26.056406,486.99686,33.44777
378,265.878,558.9793,33.305553
379,250.99773,585.0004,33.069515
380,241.41545,598.15924,32.560944
381,208.42284,625.24115,32.841434
382,300.69608,99.186874,33.880016
383,87.48045,127.8051,34.529747
384,310.77435,137.12677,33.977047
385,324.75946,205.8186,34.69311
386,60.715416,210.32462,33.871048
387,334.46814,246.98944,35.60291
388,46.072845,256.0987,34.018105
389,340.52643,299.51425,35.80707
390,342.9783,362.4681,36.270576
391,300.97556,484.2114,33.75723
392,292.14944,507.19034,34.450188
393,203.92928,18.557558,35.268814
394,244.68657,22.93668,35.51108
395,160.25607,26.525387,33.045254
396,297.99402,87.7498,34.72912
397,107.0463,92.12506,35.402866
398,317.31454,166.02278,34.58873
399,61.044865,198.23643,35.106773
400,40.29211,284.6338,35.289978
401,37.406826,294.33658,35.332485
402,34.180283,317.36057,36.00639
403,341.0502,377.77618,36.131878
404,270.73398,549.3305,35.317062
405,232.9016,607.60596,34.366695
406,141.08234,627.11743,35.65197
407,195.29407,9.417867,39.157406
408,155.23979,35.615078,34.4144
409,101.33411,102.49327,36.716938
410,303.73114,115.81193,36.440117
411,309.65652,124.77085,36.836605
412,83.87328,146.31625,35.64518
413,72.52686,169.01343,36.827103
414,72.61241,179.805,35.335777
415,64.9234,187.95438,36.412727
416,319.61618,188.8358,36.378036
417,321.0117,240.82463,35.020264
418,326.55496,407.17587,35.690617
419,24.166622,473.6886,37.449448
420,29.180815,502.0573,36.956264
421,285.8731,517.9459,36.04472
422,163.02097,629.87714,36.09707
423,210.9111,10.392535,38.63074
424,288.45883,68.52536,37.101444
425,119.775505,70.87701,36.9975
426,79.56932,153.90294,36.928078
427,320.0202,175.7227,38.57227
428,325.68225,220.22719,35.615738
429,52.515373,227.55237,38.017773
430,15.88466,391.96347,37.38293
431,35.941917,533.27155,36.890125
432,55.440434,571.7204,37.8576
433,123.36955,619.51483,37.08123
434,129.39622,59.564465,37.82704
435,85.17694,136.21126,37.77319
436,335.83023,258.27402,38.66313
437,339.14185,270.05035,40.91729
438,25.797522,362.78903,36.892036
439,13.793494,405.6628,40.429493
440,322.18024,417.69174,38.88558
441,317.08466,427.5613,38.63766
442,33.01007,521.4875,38.484722
443,90.86824,606.3031,38.276054
444,218.26997,617.71735,37.720543
445,150.53218,40.956615,40.433117
446,60.00311,219.55568,37.82082
447,52.875397,237.4885,38.663715
448,343.0451,313.83423,42.49646
449,330.81503,336.152,38.17759
450,15.26352,431.6263,40.858707
451,17.380663,447.1104,41.46494
452,312.51996,451.5662,38.874886
453,295.68842,497.53357,38.95398
454,80.253944,597.8392,39.628498
455,197.40062,628.51715,39.363857
456,184.72154,630.2197,38.717915
457,220.94589,11.877336,40.916428
458,134.87715,53.44807,39.608307
459,313.00607,145.24544,40.90463
460,326.2244,292.25092,38.012203
461,37.553127,305.26627,39.687946
462,337.3789,350.69016,41.41986
463,317.73898,438.4725,40.77648
464,22.6699,458.9839,41.355457
465,40.82618,543.6309,40.22626
466,113.35446,614.009,39.69601
467,182.95193,21.698875,41.34407
468,265.2882,39.785297,41.67989
469,280.09738,60.448643,41.691376
470,32.805954,382.53473,40.394485
471,326.25076,401.5015,41.06795
472,276.63687,534.707,41.39981
473,46.174023,554.9403,40.74485
474,258.29138,572.6,40.700317
475,67.39438,585.3663,41.274963
476,168.12582,29.3528,41.688034
477,292.19266,77.031204,41.99922
478,97.03553,112.10499,42.787384
479,316.77844,215.90889,41.697037
480,325.05273,230.77585,41.151962
481,51.78963,258.38486,42.469093
482,44.94735,268.25052,43.076923
483,43.26057,290.13626,42.9458
484,33.62793,341.27618,41.75456
485,31.01735,349.64102,42.377224
486,331.82208,383.0523,42.040234
487,295.37354,489.3583,42.347958
488,243.76494,592.26184,41.948105
489,103.99933,607.75415,43.27467
490,142.93701,46.907887,43.747486
491,117.41009,77.853584,42.91373
492,112.71373,85.66811,42.724735
493,302.012,104.47641,42.870445
494,91.92878,122.28258,42.938046
495,51.666416,247.09084,43.28345
496,329.27954,253.28915,43.908997
497,331.84042,275.77255,45.686825
498,339.80334,324.14563,45.771507
499,31.371918,331.36487,43.56294
500,326.47147,392.59323,43.502487
501,19.283459,417.35712,44.521847
502,303.8976,470.4496,43.177753
503,28.969904,490.89777,43.86505
504,250.23221,564.80286,43.162914
505,249.36725,583.06805,43.702114
506,176.41045,28.54176,44.77981
507,296.89633,91.21518,44.27117
508,317.7669,188.33958,45.157574
509,64.892395,196.43147,44.61777
510,62.06759,208.51767,43.92985
511,329.28528,241.54865,45.05171
512,333.87952,288.88123,45.966984
513,332.55328,309.25775,45.489346
514,36.839848,320.04678,43.647854
515,31.584139,372.5452,43.35552
516,32.707043,509.5569,44.032505
517,286.91348,510.10632,44.717953
518,265.80966,553.0139,44.197613
519,245.2155,573.48505,44.69922
520,208.12209,622.2307,44.638767
521,155.77534,626.16284,44.236794
522,191.5798,22.291254,44.019386
523,126.564705,65.995186,46.03155
524,107.39643,97.05733,45.06003
525,307.91467,129.58792,45.775978
526,86.975624,141.94382,46.63169
527,311.57193,155.35196,45.908524
528,77.646255,162.03139,45.120953
529,68.95286,180.16335,45.93028
530,318.80545,200.24954,44.401608
531,32.6171,359.43765,45.409435
532,307.24146,460.57156,45.520195
533,282.5745,520.1778,45.88373
534,259.58636,561.39636,45.50948
535,136.85283,588.4615,51.008118
536,233.99179,602.29443,45.18182
537,133.26157,620.54663,44.72211
538,170.1969,628.0326,45.329567
539,235.86778,16.614676,47.07469
540,243.96733,26.096346,46.66113
541,253.39294,34.877647,46.274902
542,305.74207,116.59739,46.60218
543,92.95339,132.5938,46.793564
544,315.17987,166.86105,46.624577
545,75.8573,172.7618,46.021404
546,321.39932,210.0242,47.556767
547,56.890438,220.07596,47.170437
548,336.1563,341.4117,47.018784
549,332.36108,356.9541,47.20187
550,28.125326,397.57434,45.44457
551,321.65884,411.4459,47.21252
552,300.78516,481.15558,46.479767
553,290.52173,500.53387,46.31905
554,38.867805,531.1682,47.401516
555,223.23965,611.70496,46.2117
556,144.95424,624.197,46.34068
557,225.06381,16.326717,48.749466
558,276.60193,51.73275,46.62864
559,44.95337,280.28656,47.090076
560,340.10834,298.69757,49.93485
561,332.8285,331.36243,48.93942
562,320.64636,383.68246,47.252224
563,312.23254,446.1091,47.81706
564,52.850998,561.73145,47.83107
565,161.8936,35.905056,49.083015
566,83.72602,152.3429,47.905735
567,323.20743,226.54855,48.82528
568,39.802383,302.02588,48.388
569,26.959146,443.99963,47.975056
570,155.6344,583.9612,56.341373
571,122.53028,611.1365,46.254665
572,187.20567,625.7861,48.070133
573,270.182,43.747,48.946503
574,309.7925,142.634,49.16527
575,314.87772,179.82593,49.08616
576,70.380554,188.78201,49.35494
577,327.32956,367.27905,47.4775
578,26.173296,428.2604,49.289143
579,27.917143,466.06393,49.239285
580,270.3475,543.0032,48.90971
581,193.06155,15.281593,51.117455
582,103.75218,107.38759,50.046898
583,58.385406,231.4146,49.25892
584,322.76987,257.9315,49.951458
585,39.334717,312.95435,50.32319
586,40.631447,332.4339,50.666668
587,319.4385,353.3017,49.403152
588,321.67166,399.5873,50.10945
589,26.17609,407.9221,50.480904
590,29.029312,477.09232,49.77799
591,274.6839,533.2084,51.41278
592,253.04575,568.9068,51.61148
593,85.05407,597.1193,50.303295
594,95.932434,601.75836,50.82393
595,152.76596,43.211163,51.300602
596,136.48697,58.01701,51.768738
597,66.5288,207.90668,51.46659
598,329.01654,282.84604,51.137848
599,331.15515,318.9164,51.62675
600,316.70645,427.19165,50.262688
601,66.5775,579.647,51.584682
602,76.11936,588.6625,50.965164
603,241.74367,589.09894,50.97648
604,212.58675,11.8521385,53.901867
605,280.11432,61.968216,52.939754
606,294.31912,99.70732,51.99729
607,300.29767,110.62606,52.16676
608,99.0081,122.297905,52.539562
609,54.05223,260.62323,52.36209
610,32.4998,369.858,51.756447
611,28.785929,389.9123,51.96599
612,35.590317,515.02484,52.19894
613,276.421,523.1196,51.84056
614,46.796314,545.982,52.2511
615,248.06837,577.6412,53.02635
616,285.41928,71.61391,53.547985
617,289.23422,82.43914,53.61582
618,293.85486,90.9769,54.18543
619,316.40564,200.09273,53.56822
620,56.24228,240.32516,52.732716
621,322.81964,247.56873,53.261368
622,327.4602,266.36182,52.480736
623,48.51213,269.86792,53.03729
624,37.796253,323.4998,54.858383
625,33.27378,343.27716,53.742638
626,326.21774,377.25885,53.360416
627,300.6511,472.97043,53.4
628,294.91122,488.23004,53.623573
629,32.803566,500.05136,52.972034
630,60.47038,570.1318,52.755363
631,213.17924,615.10095,53.2442
632,173.25768,622.4871,53.094193
633,182.19037,27.0749,54.162727
634,120.43065,78.16495,54.149487
635,111.40058,94.14104,54.4143
636,318.64798,217.7904,54.29832
637,321.6169,238.04132,53.981693
638,44.630753,291.64215,54.214046
639,36.716084,354.53326,53.301888
640,262.87558,551.63727,54.17972
641,227.2925,604.02234,54.53818
642,198.74356,622.19904,53.735752
643,150.54596,50.960377,56.424877
644,310.01843,171.36443,55.565075
645,75.13099,176.85826,56.099285
646,68.8283,199.09914,56.239296
647,62.785713,217.60373,55.159626
648,50.79328,252.50584,55.04853
649,328.9323,307.6277,54.607265
650,312.32883,438.0255,54.48724
651,306.85272,454.19098,55.197056
652,32.47144,486.6312,55.073677
653,289.10776,498.74484,55.16282
654,142.51608,614.4379,53.189102
655,155.24269,618.9742,54.354053
656,201.38918,15.761412,56.370354
657,305.6454,138.74149,55.799877
658,83.757645,159.9586,56.378143
659,80.16834,168.49388,56.37918
660,81.77464,185.87013,56.773617
661,43.158756,302.52222,56.774376
662,321.61826,393.1504,56.043625
663,28.824661,443.5921,56.9936
664,30.344273,457.55212,55.88771
665,234.9886,595.4619,56.2623
666,184.013,622.3286,56.464794
667,303.73938,126.95829,56.838715
668,94.168945,132.17221,57.11499
669,87.21316,149.37805,57.39343
670,60.600983,226.92857,57.52032
671,48.965347,280.09656,57.305447
672,326.2009,288.69302,57.081608
673,324.25317,326.20032,57.319237
674,326.8461,334.86197,57.59816
675,320.59363,366.74945,56.090206
676,29.4726,415.185,56.63778
677,318.47736,416.12094,56.368675
678,301.00778,464.3258,57.330315
679,255.4071,561.28723,56.950687
680,212.05331,19.34387,60.636333
681,249.48067,34.052162,58.375214
682,309.38153,161.43095,58.03926
683,312.73212,189.51761,57.347916
684,316.82593,230.94765,56.519634
685,319.1725,406.35995,58.49024
686,150.0,516.0,59.0
687,40.653465,521.00226,58.20252
688,107.880905,602.52985,55.65055
689,131.76059,612.9518,55.541042
690,190.88908,26.096321,59.307064
691,238.69463,27.525272,58.81657
692,268.80823,47.337013,58.96814
693,128.3296,69.175156,58.73867
694,108.328636,104.58424,59.171688
695,298.0294,114.42504,59.758377
696,309.9286,179.43364,60.476944
697,324.82095,296.52567,58.621727
698,325.5928,315.7128,60.166664
699,325.17783,343.61267,58.18153
700,43.363064,344.6292,59.05688
701,325.60037,356.00757,60.461246
702,32.848186,382.3911,57.09571
703,313.90762,424.12558,59.865974
704,28.939066,429.14355,59.18916
705,283.67093,506.9529,58.63255
706,274.45264,522.7452,60.137028
707,44.54178,534.0925,58.921387
708,121.381935,606.2464,55.808525
709,228.04178,20.126467,59.22976
710,102.17126,117.85628,60.27205
711,305.63348,151.01152,59.55786
712,60.255814,247.9694,59.915546
713,322.34842,266.0896,61.786465
714,322.97333,277.2183,60.20785
715,34.279476,362.4574,60.094215
716,36.557636,375.76456,58.426884
717,321.21948,382.82025,59.846897
718,29.958427,401.38174,59.892063
719,265.44745,541.53906,60.95772
720,240.90862,583.0575,59.775288
721,166.36583,619.4864,60.04747
722,257.7005,41.812294,61.08746
723,136.48238,60.932266,61.980175
724,292.6837,101.971924,62.077682
725,93.435524,140.10522,61.205597
726,314.75613,209.56459,60.475613
727,313.1866,221.67865,62.882236
728,320.34293,253.41203,61.067326
729,43.34617,316.55505,60.649166
730,39.474613,335.23047,62.82823
731,315.2226,395.26166,61.724644
732,58.681263,559.13293,61.41698
733,245.99771,571.6864,60.532726
734,77.90226,583.44196,62.25696
735,89.10608,593.30927,61.455917
736,171.34767,34.491222,61.469273
737,161.80563,42.733334,62.846012
738,301.35855,139.13956,63.158855
739,73.036446,189.99734,63.156364
740,67.67094,212.38976,62.78341
741,62.22148,236.17961,62.588593
742,53.026917,266.09317,62.35145
743,323.7949,305.1472,63.339283
744,305.92343,442.16284,62.858856
745,293.07916,481.31888,62.914925
746,278.41376,514.8619,62.486874
747,52.713314,548.0685,62.087463
748,212.83931,609.4431,62.710136
749,200.92961,614.5857,62.916595
750,124.70499,83.740364,63.667717
751,311.64114,198.50778,63.990376
752,68.59346,223.41516,63.61505
753,321.05832,371.05276,63.618053
754,300.9922,453.7409,63.462337
755,290.67072,472.75,63.082855
756,33.75874,473.0473,62.378685
757,36.64839,488.696,64.113045
758,287.9443,492.1328,63.41079
759,39.038593,504.12152,63.217426
760,266.41025,531.32574,62.237762
761,258.2763,549.9607,63.95768
762,68.25916,571.3433,63.590603
763,223.49252,603.028,63.272102
764,148.53905,55.399757,64.89171
765,274.84134,61.056465,63.850212
766,314.71783,231.48352,66.49285
767,49.296803,290.24612,64.26101
768,36.444134,353.44412,65.20901
769,42.819225,370.14316,61.780563
770,34.308685,390.86383,64.44969
771,32.421032,418.37744,65.13035
772,308.95218,431.04492,64.3798
773,248.5365,562.05994,65.075615
774,198.7948,27.019758,65.94432
775,287.10156,89.86508,64.353714
776,116.96699,94.09052,64.94302
777,298.93665,125.25445,65.4
778,90.214096,159.48645,65.56165
779,76.38592,201.51093,65.12749
780,316.70154,241.25763,65.67594
781,317.94034,287.3994,66.05245
782,47.430683,302.72412,65.76894
783,322.24612,342.9741,66.44493
784,34.612045,437.21902,65.28601
785,34.189068,449.42786,65.855736
786,297.41168,466.1548,66.51317
787,231.45738,591.5076,65.7764
788,185.56784,616.983,64.94616
789,219.6515,24.071152,65.83737
790,182.87929,32.488407,67.15201
791,282.0918,78.811676,66.09793
792,110.14375,109.173615,66.660416
793,92.53397,149.3295,66.75705
794,303.7405,157.455,67.29045
795,303.9895,169.51964,66.22511
796,307.4879,211.84013,65.94395
797,52.55925,279.40482,66.33351
798,48.487988,347.54193,66.61025
799,35.39964,461.64255,66.99423
800,100.57021,594.4998,65.41653
801,115.54378,600.5684,64.45865
802,141.80212,607.1005,62.69762
803,152.6139,611.903,62.320362
804,240.45624,33.19261,68.21023
805,267.49124,53.24796,67.974915
806,132.55089,75.75,67.54262
807,82.28615,177.51526,65.7929
808,306.38138,186.43585,67.9732
809,66.63811,241.66913,67.5288
810,57.859367,255.09627,67.427086
811,313.18225,413.38623,66.57436
812,47.198956,524.45435,67.648056
813,86.05691,168.80057,67.687294
814,323.29962,322.86084,68.66533
815,320.73273,332.21246,67.61696
816,317.36063,383.74396,68.221466
817,51.442516,385.26056,68.59485
818,278.063,506.06818,68.30985
819,129.9786,600.8014,64.754906
820,293.18488,113.46039,69.52926
