,X,Y,Z
124,38.227272,282.30154,7.5668883
125,27.257998,324.86176,7.653067
126,29.228815,496.01144,9.43688
127,257.69867,566.6568,6.863784
128,110.040855,611.1199,7.633078
129,271.5131,32.7988,11.213214
130,160.73697,67.41769,11.567121
131,250.95285,74.37848,6.627872
132,339.8621,214.99689,12.437694
133,43.375107,263.72818,11.42591
134,20.519087,370.721,9.66181
135,18.486217,455.54062,8.530206
136,303.03204,481.4835,8.329277
137,123.60726,615.1307,8.653338
138,109.69448,82.88359,8.794904
139,340.3173,244.7953,12.471335
140,340.8813,336.6852,12.100095
141,251.91045,577.48724,9.103945
142,129.42703,63.835754,14.000872
143,288.74982,76.7991,13.008654
144,324.96927,176.81622,11.157271
145,334.0326,266.61737,11.524022
146,330.97614,351.10657,12.304046
147,10.884984,382.52036,12.769088
148,307.82156,469.4422,10.062401
149,36.77746,526.55786,10.6937065
150,41.772694,539.4526,8.443814
151,260.87195,553.8988,11.635321
152,259.95334,10.103499,14.33105
153,210.70825,76.956314,13.157297
154,96.193565,104.22919,13.286266
155,70.683846,165.87804,14.349186
156,53.071285,217.0354,13.2093725
157,58.390522,236.3514,13.106245
158,324.6032,418.51135,13.79618
159,293.88702,501.44388,13.3506975
160,268.64963,543.0605,13.535009
161,169.46521,74.14407,14.950017
162,182.38782,78.06195,13.095985
163,89.21246,116.02955,13.061514
164,46.750446,243.31062,15.295455
165,39.377747,274.42355,15.111267
166,344.38376,289.69568,15.264296
167,344.384,360.92746,14.743384
168,44.543194,410.10962,12.229345
169,117.546486,519.898,10.132908
170,276.2547,523.64667,11.9666815
171,79.04531,549.68274,11.862407
172,205.45665,617.0914,15.118858
173,142.15355,619.147,14.48123
174,189.64597,621.9322,13.4374075
175,175.66415,6.411358,17.203745
176,273.91016,30.297516,18.135891
177,144.76852,35.578888,14.353168
178,279.8637,39.01399,16.620039
179,199.74632,82.049965,16.917145
180,317.1829,135.77419,15.113218
181,75.00361,155.28593,16.689558
182,61.90067,196.62573,15.564962
183,56.5745,206.81451,15.228495
184,331.50153,257.45892,14.264209
185,39.73879,295.47574,14.620435
186,322.585,320.60992,13.935353
187,337.2242,373.87054,16.289576
188,25.040731,434.65405,14.869945
189,20.822374,477.08926,13.341589
190,50.944916,549.21204,12.813426
191,78.04307,585.2038,14.96462
192,86.70114,597.34546,15.551512
193,158.20486,22.93122,12.691966
194,238.05878,67.047676,18.2836
195,307.8495,108.11133,15.102767
196,80.64735,138.37874,15.702225
197,62.875816,186.1781,17.17116
198,339.96332,233.59357,19.842106
199,31.878082,304.14886,15.940183
200,27.420166,394.8858,16.128912
201,334.0921,400.56125,17.439636
202,23.32303,422.09833,16.94705
203,217.79968,611.07043,16.3966
204,154.69568,620.67316,16.422783
205,235.30551,3.1956522,16.496569
206,254.43044,54.927525,20.532976
207,274.6134,67.66014,16.895325
208,223.69104,80.8112,16.522924
209,234.69243,82.026634,17.53875
210,83.29376,126.317505,17.664469
211,342.73914,302.9637,17.722857
212,30.931494,316.71402,17.19816
213,11.93803,406.62885,18.130861
214,90.59578,479.6822,10.740456
215,237.31921,592.435,18.694403
216,227.68071,602.95746,17.842106
217,243.48915,6.051779,21.22968
218,150.06458,68.830154,16.085348
219,251.04808,77.47421,17.600697
220,295.64993,89.862404,19.136808
221,66.87457,174.66238,19.029253
222,40.44353,286.92984,17.743969
223,341.2079,389.45917,19.386671
224,319.09634,435.35394,17.431013
225,309.09985,457.58014,17.63355
226,31.619799,511.69754,18.125967
227,288.05185,511.9475,18.758131
228,244.02502,584.1047,18.843288
229,147.65736,33.957127,20.055769
230,136.20985,65.465805,20.670954
231,102.42471,91.45129,19.39504
232,324.63315,192.78107,18.700527
233,45.23192,255.00645,19.24584
234,337.11816,310.45905,18.866615
235,40.201763,336.86026,17.666761
236,340.343,345.12567,19.555178
237,30.052538,345.27014,17.56074
238,29.872053,356.3467,18.774712
239,173.71791,621.4855,19.28017
240,263.97943,23.543789,21.293669
241,133.4836,42.634388,21.057707
242,113.9484,79.4883,20.390957
243,130.07086,84.38862,19.432308
244,53.276035,226.9487,19.831547
245,335.3172,276.5892,19.431847
246,342.29648,320.83264,20.978111
247,340.0061,333.9765,21.743671
248,160.13158,12.443835,22.719885
249,155.38365,32.574608,22.651371
250,265.2643,62.77653,23.429005
251,123.11503,71.203186,21.253569
252,287.40778,70.49798,21.982496
253,320.8895,155.30028,20.587389
254,323.07068,167.68825,20.755953
255,324.93964,181.89323,20.953924
256,31.46777,325.83762,22.354702
257,16.617579,466.8233,20.215311
258,30.173508,500.59906,21.706625
259,258.34314,563.20557,20.799603
260,101.794075,605.3266,21.084898
261,90.60142,112.180016,22.7571
262,61.257736,218.42076,22.863081
263,43.31019,267.27045,22.08817
264,333.69666,295.45685,23.735178
265,341.70782,367.92648,24.74929
266,316.0268,446.96097,21.987099
267,13.886168,452.53375,23.8116
268,28.926342,488.81567,21.103773
269,56.094902,558.4204,20.368954
270,115.353226,611.90216,22.592245
271,131.44179,614.4351,21.199188
272,97.62969,103.43067,22.846113
273,339.73636,253.8415,25.075483
274,343.32648,265.63376,25.00187
275,322.9866,423.13675,23.373466
276,304.46695,475.02036,23.280436
277,298.81195,487.85068,22.662598
278,37.25937,526.0241,22.938404
279,273.19077,525.2871,22.491426
280,287.4876,46.49212,20.652622
281,191.11124,67.814064,25.91571
282,302.80917,99.62782,24.045834
283,313.24426,127.25095,24.14748
284,79.01852,149.00427,23.074074
285,59.0535,204.7849,23.443016
286,335.0761,215.13591,24.12745
287,46.876682,279.35217,23.941301
288,342.17148,284.09952,26.763226
289,39.36685,300.64923,24.618664
290,38.898758,312.61667,24.29895
291,31.585617,338.0279,24.69765
292,44.262547,539.7503,24.488678
293,268.76846,536.1481,21.479391
294,72.91731,575.6199,23.00333
295,222.67406,72.491135,26.23836
296,309.3438,114.112045,25.001831
297,82.72397,136.95692,26.120033
298,317.2192,142.199,25.4741
299,329.79694,202.19405,23.613398
300,340.56635,355.53973,27.139923
301,20.62583,365.43396,23.15137
302,335.5558,378.7704,26.910294
303,28.624584,383.10986,23.382298
304,326.4813,409.0895,24.106024
305,17.109064,437.35498,26.690058
306,25.445072,477.6015,25.976696
307,63.81379,567.0014,24.12257
308,201.13858,617.1236,25.128597
309,161.7925,619.5045,24.856009
310,254.78827,61.53859,28.771826
311,176.83612,69.42069,29.184294
312,275.32016,70.01622,27.4808
313,74.24099,167.60248,24.8965
314,52.32335,235.6661,25.245148
315,45.87534,244.82747,26.536135
316,38.94739,289.21863,26.549227
317,308.96777,458.43103,26.540834
318,292.95267,498.5901,26.27252
319,280.2973,517.96185,25.734505
320,250.72292,576.0357,25.348898
321,91.10431,598.4334,26.60123
322,184.59471,619.41235,25.51125
323,147.63213,56.447746,25.747854
324,150.92749,78.08318,27.336222
325,88.37546,124.8788,26.672318
326,67.02881,180.6385,27.464235
327,336.71667,227.67099,27.912914
328,333.67673,341.8341,27.402931
329,19.476587,391.50232,27.217663
330,13.215835,420.89594,28.343266
331,230.83318,598.8806,27.160595
332,102.74593,97.58793,28.24357
333,60.68194,197.5543,28.635616
334,328.54504,237.75435,28.706383
335,334.53864,246.36847,28.615007
336,331.98383,390.7276,28.294775
337,264.00027,546.8403,25.79531
338,216.6384,610.6737,28.294098
339,273.6393,34.48575,29.347126
340,285.93585,50.18561,29.282192
341,163.02347,72.10169,29.859377
342,249.35172,78.41846,30.521185
343,116.80876,75.67081,29.537958
344,109.50059,86.74912,27.638706
345,292.79993,83.99127,28.619692
346,344.16544,305.22968,31.965385
347,24.170584,402.5219,28.099745
348,315.86783,431.36716,29.324654
349,52.52562,548.0348,28.921633
350,255.914,567.55164,29.204353
351,141.48,617.5069,28.615896
352,259.1764,9.950475,29.34091
353,282.96835,39.64738,27.950272
354,136.42218,73.411476,29.459145
355,72.260185,155.28474,29.17816
356,320.59476,166.61665,31.33607
357,322.9817,178.0987,30.54636
358,65.204025,190.50026,29.08585
359,53.975906,252.44109,30.205345
360,47.812527,261.76416,30.584522
361,48.94094,271.7531,31.0373
362,29.723219,373.8248,28.78971
363,284.87192,410.39847,33.529316
364,36.435265,517.91907,30.130323
365,80.59263,584.85565,29.31051
366,126.30633,75.16394,31.865576
367,95.98011,108.09644,31.08258
368,59.313198,210.34415,31.545115
369,319.48376,273.53247,33.0974
370,29.487045,490.98648,31.969584
371,259.8745,555.6795,29.936897
372,243.11826,583.00775,31.387007
373,151.38217,59.37685,33.687386
374,230.45413,71.297615,34.505657
375,285.7398,76.00972,34.078682
376,79.57129,146.32729,33.22342
377,318.71783,153.79811,32.519806
378,75.06872,163.38577,31.725136
379,322.8771,193.37361,33.375362
380,325.28442,208.66248,32.75413
381,57.232304,227.41551,31.771418
382,334.2021,314.80698,31.886015
383,343.29044,327.87732,34.8852
384,28.83034,345.5055,31.582834
385,325.7625,400.18472,32.52257
386,21.838932,412.0148,33.618576
387,267.1988,534.43713,30.55272
388,107.29855,606.0342,32.254734
389,52.377544,237.92741,34.31175
390,41.192654,284.28055,33.608067
391,34.452934,331.9705,32.579865
392,37.336445,355.64102,30.044239
393,322.38922,412.90305,33.76094
394,26.7817,463.81638,33.285538
395,33.10886,507.38937,33.413208
396,286.0905,510.48798,33.28758
397,126.44285,609.71576,32.05841
398,152.52646,615.47675,31.565178
399,278.2538,42.041298,37.767815
400,131.8726,45.861988,33.55766
401,246.85185,60.674797,34.84598
402,263.93436,69.49468,34.418636
403,298.10193,95.53159,33.88481
404,90.40822,118.77161,33.854855
405,309.47195,120.2636,34.534374
406,84.32106,130.29636,34.88388
407,69.941376,173.39688,34.810207
408,340.50995,260.15054,36.032715
409,339.52713,346.33743,37.1304
410,334.24994,367.58835,34.13842
411,20.991575,427.97427,35.070625
412,311.14545,448.26685,34.164738
413,25.924097,450.20352,34.41747
414,302.35635,469.34976,34.22745
415,41.208725,529.8848,34.947296
416,191.16994,616.2041,33.869938
417,304.07812,106.81586,35.43327
418,326.63007,222.89726,35.62269
419,340.46545,276.87567,36.878513
420,44.018208,302.58038,34.82549
421,37.714176,312.20782,35.086056
422,334.0287,379.02982,36.11142
423,33.056778,384.66864,33.587173
424,299.62424,479.68854,35.53806
425,236.61752,590.58276,34.74084
426,172.40143,618.64417,33.938663
427,160.14825,19.366846,36.668194
428,264.811,26.640936,35.293713
429,147.06995,36.40992,35.523186
430,132.75574,64.64082,38.11514
431,205.58138,71.38097,34.596676
432,329.59955,270.43668,35.708145
433,337.68527,356.68427,38.683277
434,306.87555,460.10974,37.252365
435,253.99591,10.746721,38.24891
436,275.3712,72.43647,38.68296
437,116.74477,84.32371,36.57336
438,106.9189,93.82012,36.315243
439,65.42886,187.24438,38.218864
440,337.5299,286.71228,38.63998
441,38.62542,295.09244,37.827637
442,34.56595,322.303,35.723705
443,331.97693,338.69504,38.314762
444,314.5954,420.242,35.983883
445,312.73337,437.4216,36.773277
446,30.143059,478.41327,38.208344
447,294.5032,489.05438,37.937042
448,289.03748,500.42355,37.692818
449,119.16952,563.5072,43.194267
450,61.381332,557.3493,36.11082
451,225.52478,601.68787,37.096684
452,205.09384,612.96924,36.853848
453,100.182045,102.280846,39.10632
454,312.07504,132.69905,37.28278
455,46.074516,277.80957,38.781048
456,331.7372,319.99365,39.57205
457,40.148712,342.06744,36.82484
458,33.191,365.55298,36.988907
459,248.52922,574.8258,38.767384
460,93.53994,590.4881,37.51565
461,291.2956,85.34388,40.430058
462,95.66851,112.28603,40.18071
463,316.0301,144.2108,39.272636
464,319.91855,182.9283,40.052563
465,65.56416,200.9291,38.089878
466,326.98453,245.62875,38.804367
467,49.845963,257.13867,39.66419
468,336.46133,295.34573,40.584488
469,337.92468,309.05777,41.57928
470,328.28476,388.78436,39.683926
471,31.828875,402.104,37.891838
472,33.684803,496.25354,39.425827
473,244.99501,520.744,36.34504
474,271.98608,522.46436,35.757984
475,252.31003,564.4596,39.61355
476,73.02502,164.10683,40.828262
477,323.153,235.86946,39.651558
478,53.18905,246.82225,40.19209
479,328.05457,254.87538,40.33901
480,331.0209,329.9901,41.59863
481,32.861164,352.46225,41.224846
482,142.2657,41.92622,43.2608
483,84.161026,142.51231,40.111748
484,78.977715,156.77716,40.576084
485,316.19934,160.21246,41.991985
486,57.18388,218.8832,39.60473
487,333.44275,280.04956,44.43137
488,28.209085,439.43243,41.15172
489,265.83105,545.3191,41.311718
490,70.671425,570.8765,38.685097
491,253.82199,66.109985,42.152283
492,124.95654,79.0,42.226646
493,322.48868,214.67894,42.084515
494,57.53248,230.12265,42.691025
495,44.077965,319.31445,42.227127
496,328.75772,369.28,42.73091
497,29.373266,387.56784,42.35702
498,254.54248,539.92395,36.004566
499,257.09088,554.4416,41.15619
500,84.42435,578.41766,39.39401
501,114.494125,601.35455,41.205215
502,181.44482,616.82733,42.232487
503,244.6857,5.7413373,42.628357
504,285.83395,55.5988,42.80368
505,265.8698,70.89707,44.269505
506,108.710464,91.424576,44.117397
507,90.40242,123.40485,43.879124
508,62.02658,210.60832,42.603813
509,332.00336,266.6675,43.73634
510,47.515892,267.51724,42.553585
511,44.018257,287.53876,44.143368
512,277.9172,514.63556,42.307034
513,39.674057,516.9415,43.30837
514,128.07283,605.8123,42.239075
515,151.4923,614.3088,43.2573
516,164.88364,65.90565,42.512703
517,282.17203,78.72651,45.90667
518,86.078354,135.56773,44.26959
519,316.69342,172.90616,43.631424
520,319.86673,202.65602,43.780926
521,39.837074,330.24512,43.623825
522,31.52291,375.05743,43.64874
523,30.317013,425.36325,43.87341
524,31.127907,466.1252,45.189323
525,264.92624,530.0486,41.4724
526,46.761047,536.3862,43.41053
527,178.67049,534.3725,50.511665
528,212.32292,606.9529,43.74309
529,164.73181,615.8188,43.508915
530,151.92442,61.51794,45.464527
531,296.7953,99.11876,45.385277
532,306.1285,122.016235,45.366547
533,70.912704,180.78719,45.16942
534,71.65486,192.05789,45.17257
535,56.39971,239.54536,46.174786
536,322.44833,399.71185,44.675167
537,53.74125,545.82983,43.925327
538,241.60103,580.5591,44.867767
539,130.2746,583.99646,44.434963
540,232.99791,591.6391,45.82423
541,105.85372,590.8909,42.05045
542,140.27782,610.0489,43.010967
543,136.86926,76.127815,44.920975
544,214.34625,78.26137,45.80782
545,185.46504,77.84123,44.585403
546,227.23067,82.28186,45.772633
547,75.78393,171.10533,46.814796
548,327.75583,302.09912,47.228867
549,325.07568,351.87714,44.268303
550,317.1917,409.36493,44.311268
551,309.74258,428.16077,43.750072
552,307.65845,445.2194,46.109413
553,165.80164,508.44095,49.370625
554,194.24896,613.3199,46.07228
555,301.2051,111.05628,47.233955
556,82.608406,152.10197,47.82521
557,65.03791,202.33334,48.491577
558,327.1172,229.30849,47.39758
559,329.2809,360.44186,47.39716
560,30.726807,361.3734,47.957108
561,299.93176,472.50967,46.660213
562,249.37125,537.3144,48.23188
563,220.87267,598.75275,47.959637
564,246.3213,83.63511,47.87406
565,116.43705,86.002556,48.157623
566,308.77582,133.85626,48.554024
567,62.014416,221.50241,48.76348
568,323.61935,247.97362,48.15394
569,46.340546,297.86295,47.300358
570,28.78033,411.9854,47.125103
571,30.996937,451.26303,48.35138
572,288.36908,495.77777,48.61092
573,268.5666,35.124805,46.641396
574,317.28598,222.72821,48.61174
575,326.66818,312.1558,49.04704
576,329.36987,342.8358,48.67293
577,37.151287,347.63095,48.923206
578,325.83414,377.67465,49.020523
579,32.21597,397.05624,48.06444
580,302.9882,461.53662,49.41782
581,35.462597,488.99966,49.39215
582,38.526917,504.05383,48.932976
583,257.7413,66.05129,50.2
584,270.05206,75.673645,50.679047
585,311.9535,149.02422,49.622982
586,317.2838,190.73097,48.831486
587,64.76051,245.85486,50.06615
588,53.340767,257.34756,50.170628
589,325.33636,263.264,50.482822
590,55.605293,268.87228,50.32509
591,47.046974,276.69437,50.20734
592,42.805367,308.49863,49.695324
593,326.8428,321.07785,49.637726
594,38.441418,339.09625,49.688866
595,323.6973,388.41165,49.783054
596,293.65417,482.1808,50.50632
597,46.605495,525.50995,50.953823
598,246.47842,566.91315,49.97918
599,285.5381,91.89907,51.486687
600,103.80377,101.4421,50.448376
601,97.56774,113.42066,50.969425
602,87.33797,143.08598,52.02646
603,314.9732,170.06421,52.74873
604,318.2409,210.95071,52.098557
605,326.22482,274.09683,50.34258
606,328.9687,330.23697,51.827084
607,309.86465,417.87143,48.138382
608,259.05414,549.7812,51.712032
609,251.60927,557.13074,50.460285
610,248.23672,9.375432,51.883717
611,200.12634,78.891014,52.45977
612,91.27308,133.62686,51.471916
613,39.289303,369.41318,50.571243
614,278.82574,510.9444,52.1904
615,268.8413,520.0152,50.356743
616,67.70006,561.7646,49.980457
617,93.10743,579.53076,47.381702
618,133.69144,71.308235,54.490993
619,80.16141,161.71768,52.648003
620,67.784386,212.56349,52.902733
621,320.78793,237.55713,53.211605
622,50.515884,287.78177,53.16189
623,322.6767,367.23474,53.90505
624,33.42539,381.5199,52.877132
625,32.06219,435.04095,53.281403
626,34.802814,476.95905,52.982647
627,195.36739,538.006,60.955536
628,204.48079,605.69415,53.42502
629,237.82402,69.70472,52.687454
630,125.560524,80.78531,53.844383
631,274.41882,86.68999,54.497944
632,94.63068,125.23831,54.128372
633,311.00604,160.28134,54.49169
634,70.362114,195.4794,54.305416
635,315.26086,200.35309,54.169136
636,326.58615,283.86063,52.48183
637,37.364,354.74503,53.710957
638,61.10974,550.7844,52.6295
639,80.86939,570.41327,50.950054
640,240.32903,575.79767,55.100197
641,123.623276,599.68304,53.31207
642,180.48302,612.94135,53.75266
643,139.71101,47.990883,55.362022
644,143.2081,67.269745,56.06682
645,312.24387,181.43576,54.644123
646,76.811165,184.60435,54.751064
647,42.830936,331.12555,55.216545
648,324.80908,354.2951,56.054054
649,319.96094,397.8712,54.945232
650,261.03897,537.34686,54.478596
651,167.52844,611.83655,55.24407
652,249.26106,12.600124,57.468807
653,171.67357,58.48829,56.952568
654,159.71494,71.294205,54.905487
655,174.01958,78.54007,55.82673
656,291.31564,101.12567,56.13996
657,300.6964,122.91525,56.934082
658,306.18658,140.22462,56.686047
659,79.53244,172.18527,56.846916
660,63.51282,228.56236,55.99913
661,48.63903,299.8376,56.62493
662,287.8735,326.42664,63.05725
663,35.22414,417.91998,55.91431
664,303.5539,449.53885,55.65288
665,141.74786,579.47754,60.319496
666,232.07903,583.0529,56.71638
667,112.806816,591.1002,53.820732
668,161.78854,33.238136,54.64103
669,113.703606,93.66184,56.928658
670,105.05639,108.371605,58.028534
671,64.392685,238.83177,57.124943
672,321.27594,253.64647,55.907856
673,323.4021,338.67047,56.853497
674,322.50858,382.62888,58.041714
675,36.0292,390.2996,58.191128
676,35.27842,403.16113,56.926193
677,306.64957,429.66812,54.447872
678,35.103268,459.42786,57.472565
679,45.072964,513.67535,57.5606
680,262.96783,526.1951,54.637764
681,101.89072,582.8949,52.70989
682,138.32698,603.8695,55.876568
683,152.81114,610.0583,56.578873
684,297.60873,112.96679,58.580696
685,56.86513,252.05894,58.19563
686,58.255466,262.69916,57.857147
687,53.292812,279.33472,58.906883
688,325.73807,291.78537,56.98923
689,320.81467,305.05438,56.322975
690,324.20245,317.45062,59.255966
691,45.60411,319.22675,56.204994
692,36.937393,363.46088,59.153625
693,312.27924,409.7932,55.692516
694,295.90134,468.32474,58.485634
695,282.16077,500.68042,57.852165
696,223.27332,589.3077,58.419
697,212.01445,597.54663,58.964626
698,191.42937,608.9542,58.626804
699,250.88037,73.26975,59.057564
700,87.690155,151.04857,58.428867
701,314.47034,217.52237,59.268482
702,317.56876,228.2174,58.899536
703,77.456726,229.86017,59.90129
704,321.32993,271.8137,59.701496
705,42.665966,499.5279,59.22996
706,153.47368,64.06844,61.71658
707,101.20257,122.89677,61.38449
708,94.227554,137.90201,60.443737
709,313.01834,191.89847,60.83367
710,72.08979,205.0344,59.493874
711,319.33652,244.60352,60.610485
712,318.98636,262.8725,59.9583
713,316.47852,280.1591,59.96776
714,40.923897,343.39005,60.360382
715,252.95934,543.3686,60.220737
716,262.00937,82.87565,59.67172
717,85.71072,162.93155,61.901787
718,71.130394,216.41792,60.583958
719,55.447334,343.33762,61.964745
720,53.906292,534.0713,60.41267
721,246.63669,552.07935,59.749798
722,242.80637,563.7294,60.619423
723,235.39508,85.322716,61.71696
724,305.96283,151.02702,62.637245
725,76.34237,195.36172,63.46073
726,312.43558,206.40892,62.17475
727,55.0011,291.83865,62.013172
728,49.5744,311.95795,62.77024
729,42.820877,354.1081,62.039745
730,40.23627,375.8946,62.403427
731,317.8907,391.0982,62.42928
732,37.79891,431.29013,62.382664
733,286.422,487.13348,61.924206
734,62.408936,541.86145,63.010612
735,142.30693,553.69885,67.43455
736,133.12775,81.89569,62.628876
737,300.9979,134.7001,62.916054
738,326.795,303.97513,63.685265
739,320.28403,349.56754,61.889893
740,318.31906,375.3374,63.06206
741,313.64093,401.93542,62.371647
742,302.3607,438.1719,61.13273
743,38.01763,444.97946,63.619125
744,272.35175,510.456,62.46912
745,69.00589,556.02356,63.148605
746,175.22119,604.6043,63.9592
747,222.04842,76.27405,61.066772
748,123.90325,86.69757,64.30447
749,286.91022,106.15698,65.023254
750,95.01229,147.7585,65.3825
751,304.9158,164.57831,64.60258
752,307.49826,177.09877,63.871502
753,61.998886,248.04242,64.49163
754,60.0533,273.11835,62.95452
755,314.12616,329.04907,60.457188
756,47.36777,334.07773,64.038864
757,297.005,458.28937,64.271126
758,39.781906,469.83414,64.262596
759,290.2577,475.9177,64.20799
760,40.913136,483.1643,63.89395
761,256.55087,527.7473,62.145206
762,92.65894,573.0705,60.180485
763,279.19357,95.0295,65.38044
764,121.15932,95.734726,66.19799
765,112.772446,102.98629,65.23578
766,81.25408,185.27405,65.00847
767,298.60666,224.9146,64.54894
768,61.87817,260.82745,66.49909
769,319.99045,339.3056,65.31612
770,319.7178,362.82388,64.2421
771,43.39008,365.1825,65.31135
772,306.8563,416.55682,61.5498
773,297.99426,447.0643,65.33685
774,52.87546,521.974,65.25855
775,148.36581,530.452,67.950035
776,196.44005,601.0572,65.49674
777,240.6346,73.97611,66.92124
778,250.92569,81.09351,65.99102
779,210.82239,81.32585,63.970646
780,107.552185,114.70753,66.297935
781,86.01407,174.1524,66.24091
782,67.20932,224.70436,65.990074
783,314.6301,236.59795,66.31275
784,315.9546,255.15689,66.167816
785,319.17456,295.35242,65.20319
786,49.92421,300.85748,66.588806
787,45.356342,322.75107,66.431206
788,302.66437,426.90503,64.106026
789,231.18164,571.7242,65.402214
790,106.81918,577.599,62.563362
791,163.67747,69.36739,67.31009
792,229.59076,69.1141,65.57533
793,268.60486,87.48689,66.79806
794,91.02828,158.07724,67.93449
795,306.0,198.67056,67.07868
796,311.0461,227.22873,66.74823
797,67.92311,296.1108,68.22696
798,314.52386,313.82635,65.147026
799,38.863472,403.0305,67.03377
800,211.47192,472.99902,71.869644
801,278.54675,494.451,67.93801
802,131.0148,595.3493,65.88576
803,175.9254,64.42199,69.01298
804,187.4716,72.56297,65.597534
805,143.21333,76.86705,66.691696
806,99.41382,136.7771,68.23358
807,305.62134,187.74393,69.11588
808,77.05205,207.03603,67.67117
809,308.79245,215.68816,68.06398
810,68.099014,238.21773,67.55884
811,58.173244,283.25916,67.53785
812,44.62049,345.25146,68.03493
813,38.840313,384.50146,68.06816
814,200.38277,477.0675,70.112175
815,46.730827,493.6237,68.84206
816,263.21725,516.7721,65.74875
817,234.41281,558.6366,66.801315
818,82.08064,563.9175,66.64888
819,217.14227,584.60846,68.39556
