,X,Y,Z
380,268.409,532.5688,60.337467
381,88.71751,598.7263,62.13819
382,212.67418,616.5535,62.385983
383,177.41837,35.682053,62.021324
384,116.9065,89.331436,63.02607
385,103.72033,114.67264,62.693626
386,31.974823,388.7957,62.74048
387,292.02362,489.49463,62.55432
388,168.80147,625.9877,62.407455
389,90.06596,151.05229,64.8934
390,313.07443,209.20319,64.17758
391,323.35287,319.0718,64.69078
392,324.98782,332.08038,63.793495
393,31.504967,431.55658,64.22332
394,280.53943,513.002,63.922165
395,224.09439,605.29565,64.56273
396,215.51805,27.867561,64.33171
397,95.10927,137.04556,64.17426
398,303.3686,149.43036,65.118805
399,68.26359,217.1902,65.25512
400,51.418674,284.31555,66.34971
401,43.60648,319.75714,65.55583
402,115.18255,607.49316,62.89707
403,263.8051,52.14277,67.19957
404,298.63144,133.27122,66.55783
405,314.3645,416.84265,66.2765
406,309.22473,432.8823,66.75492
407,295.59293,476.01538,66.650116
408,40.906883,513.74304,66.72009
409,50.12765,543.3654,66.58875
410,85.37636,167.33038,67.896225
411,305.68152,178.69336,67.81984
412,60.255306,248.44412,66.55274
413,318.39432,265.5818,66.10202
414,36.076504,375.61365,67.45679
415,61.412155,564.7388,66.99756
416,132.27689,611.1802,63.485687
417,150.17873,618.27014,66.01376
418,134.43872,71.75752,68.869514
419,291.8447,110.60563,67.99542
420,64.00896,234.8852,68.664215
421,41.18678,345.50204,68.79254
422,33.360394,403.81616,68.36227
423,38.286057,497.74017,68.21286
424,192.61816,32.984306,69.654396
425,236.22542,34.997154,69.24439
426,312.9515,228.06706,69.07588
427,319.9697,297.2291,68.98251
428,321.51132,346.4644,69.013916
429,321.41867,361.22992,68.75124
430,315.0602,402.205,69.768745
431,302.795,452.0031,69.02285
432,78.302536,585.1665,69.44819
433,104.8597,125.54257,71.09609
434,306.83173,195.37729,70.88994
435,315.82956,254.20125,69.36572
436,281.60757,84.59527,70.52835
437,317.25702,380.53992,71.55542
438,267.7864,526.3929,71.22237
439,48.150967,528.52313,71.0958
440,230.56964,593.366,72.48548
441,196.31042,615.5603,72.1062
442,271.19824,66.86093,72.25685
443,301.2074,163.60805,72.65567
444,319.7207,310.33838,72.16177
445,40.505444,363.65225,72.26295
446,35.30764,443.8036,72.07955
447,36.63298,458.11813,72.5356
448,238.37016,578.7084,72.60386
449,120.89868,97.660355,72.89384
450,113.00905,110.27447,73.36026
451,83.105125,182.97194,72.95647
452,315.38672,276.58456,72.55848
453,50.66615,307.1296,73.458466
454,38.56747,475.9376,73.578255
455,246.56453,559.90045,70.73259
456,222.2236,35.021744,75.77405
457,247.37785,43.400257,74.041306
458,62.026035,257.839,74.16958
459,46.339256,335.39325,74.764336
460,38.751083,388.29086,74.71997
461,283.49493,494.07043,74.18967
462,104.2821,598.42175,72.521324
463,180.90617,617.75323,73.829956
464,151.39621,175.52234,86.041916
465,77.581345,207.15582,75.21548
466,310.83923,246.41747,76.118866
467,58.08521,275.51532,75.46484
468,164.17195,50.31959,76.985306
469,148.3682,61.31739,75.362625
470,94.515915,157.13306,76.20449
471,302.41046,207.57025,76.50382
472,279.16165,220.30785,80.28742
473,59.132195,548.89075,76.283905
474,165.10965,614.6215,76.757515
475,177.38324,46.24026,78.82532
476,102.469986,141.90182,78.30879
477,83.55717,194.38391,78.09806
478,73.43501,222.86172,77.13394
479,50.969254,320.69913,77.393486
480,318.09702,333.40015,76.588776
481,305.6615,424.3297,78.00176
482,274.45844,509.90524,77.37416
483,205.61404,37.551003,79.27911
484,288.76694,118.67859,78.92178
485,294.6878,147.01616,78.743614
486,279.01923,289.50763,83.54635
487,312.1259,290.52402,77.634735
488,55.459454,295.3264,77.814964
489,37.045704,417.33994,77.16758
490,293.5988,460.14575,78.47044
491,255.43329,541.87305,75.22646
492,92.88521,587.1836,79.08688
493,212.4268,602.65894,78.157486
494,127.16603,600.456,76.05539
495,281.5875,101.7574,79.42983
496,299.4621,184.15625,78.79222
497,313.70245,366.18317,80.176155
498,300.66772,439.56955,78.929794
499,288.9619,475.07065,79.17483
500,70.89591,565.5681,79.04228
501,144.25786,605.9243,76.70114
502,269.75153,80.41005,82.243385
503,290.3141,132.19394,80.64246
504,311.4979,386.23135,79.76507
505,40.83703,400.34872,81.292694
506,307.0313,410.83197,80.668365
507,214.77232,177.75696,92.8566
508,301.66287,221.68158,79.163086
509,71.62937,239.61705,81.1928
510,46.868366,356.42767,81.4771
511,44.160233,373.38416,80.960365
512,46.34855,500.98648,81.32488
513,143.72083,76.66966,82.58944
514,305.83563,237.76855,82.41146
515,308.87927,264.50778,81.201706
516,314.66046,320.41684,81.99128
517,314.35068,348.657,81.75778
518,40.817963,434.06052,82.959274
519,135.13824,89.343704,82.451225
520,126.71132,102.123314,83.45696
521,93.817,170.9174,83.06854
522,312.8524,306.94287,83.37121
523,45.06856,484.2469,82.959335
524,54.374718,520.06146,84.182304
525,239.91281,558.4879,84.090034
526,226.95294,575.65326,84.48653
527,217.68356,587.8835,83.56354
528,197.7879,601.9753,83.27852
529,66.37994,266.52945,84.54064
530,306.32913,398.07297,85.06097
531,240.47748,51.760105,85.64607
532,158.2371,65.374054,86.04287
533,113.28756,128.93713,85.68166
534,291.39493,160.27692,85.61154
535,73.23165,250.78426,85.51142
536,310.42865,334.51108,86.99218
537,51.38797,343.83575,86.15109
538,276.38843,492.09317,86.30989
539,261.55322,523.8986,85.2433
540,292.27386,175.31831,86.36979
541,80.37798,225.32442,86.689835
542,304.403,281.42545,84.09454
543,63.48914,285.74384,86.14233
544,54.32029,329.075,87.23614
545,45.72092,386.2231,87.044556
546,43.16866,456.44336,85.885796
547,115.275665,591.1755,84.10433
548,104.27358,155.81961,87.6628
549,293.6798,194.11334,86.658165
550,86.9001,207.75073,87.77498
551,65.25544,542.3589,87.10217
552,89.013245,574.4813,87.52109
553,173.48575,604.60455,86.8043
554,121.97569,117.974556,88.5302
555,62.02535,300.2531,89.103966
556,267.75522,506.76233,88.986565
557,247.09787,542.64246,88.9793
558,78.347115,559.8654,89.304214
559,193.62158,49.432373,88.496666
560,93.94203,187.20543,88.74418
561,46.2198,417.70505,90.01092
562,114.533264,418.06653,90.0955
563,295.3794,432.6252,89.81509
564,278.82135,477.91782,89.72528
565,156.05977,601.906,88.924644
566,292.63956,211.0468,88.231064
567,59.69804,314.92126,90.121574
568,306.52594,377.28146,90.26484
569,204.41444,586.82385,91.40261
570,185.0065,597.6096,90.588394
571,222.26466,50.425232,89.68643
572,134.34973,106.581604,92.129295
573,295.1761,230.20789,90.303345
574,303.4257,300.0728,89.33647
575,306.73746,350.90994,91.865685
576,283.6595,463.21597,91.98922
577,274.48236,115.636894,92.19477
578,279.84927,133.0985,92.0708
579,298.58737,247.31349,91.821045
580,300.1755,262.29718,91.82802
581,51.64718,374.31915,92.66172
582,298.93207,414.6192,91.876595
583,289.06946,449.44116,91.98696
584,146.96703,89.82771,94.08447
585,267.41522,98.82932,92.77532
586,282.15244,151.44144,93.59004
587,75.94837,262.14267,94.39309
588,304.4014,364.12085,93.61397
589,49.284756,401.18155,93.08643
590,56.489025,502.19293,94.02854
591,226.89517,561.1839,93.79325
592,244.65498,67.69779,93.902214
593,158.29893,78.17569,94.16716
594,115.33313,143.73679,93.243706
595,105.085045,170.87878,93.808655
596,167.82066,180.41344,94.508736
597,83.60609,233.06172,94.36608
598,70.804184,279.743,93.9023
599,305.11572,322.3186,93.98087
600,54.51161,358.2897,94.39976
601,300.7073,388.6971,94.95116
602,54.653145,486.38144,94.67893
603,140.71164,592.64844,91.43727
604,171.42638,69.98549,95.15777
605,297.2504,281.10428,92.78052
606,50.51014,469.7665,94.398605
607,250.99957,527.28503,95.392105
608,69.956955,532.76324,95.84935
609,108.065895,578.98425,94.65587
610,206.82668,58.10716,96.24488
611,226.74547,64.14863,97.53237
612,254.81725,84.77595,95.92941
613,81.84515,246.7326,96.39007
614,111.76554,414.74265,107.05151
615,48.932945,440.23685,95.4372
616,92.309135,561.16046,97.88793
617,127.44907,585.4196,94.75333
618,164.84976,591.88727,96.69593
619,117.71845,157.34343,96.83028
620,282.0424,169.77104,97.35513
621,282.47955,184.04263,98.29407
622,185.65973,66.36763,97.67001
623,284.2314,197.92398,97.15837
624,91.550385,218.66806,98.43582
625,300.63293,335.8301,98.33305
626,52.582478,455.46878,98.61147
627,131.52884,124.46654,99.145
628,176.92609,178.70908,104.79794
629,104.17704,186.92532,99.68285
630,98.839935,202.04451,99.265854
631,286.20978,223.97687,97.20388
632,61.66623,336.20456,98.68417
633,285.46323,436.0864,99.59638
634,262.47897,496.76166,98.99247
635,255.25505,511.73367,99.77326
636,212.85242,565.3528,98.922
637,201.14853,573.3752,100.1554
638,184.06729,584.6969,98.707344
639,143.00716,111.52373,101.11371
640,73.40357,292.06702,101.085594
641,294.12485,294.6901,97.57075
642,70.853134,305.73004,100.95974
643,298.6349,313.22058,100.050224
644,289.14645,417.8832,100.9633
645,53.750935,426.08392,100.367874
646,266.40125,484.91904,100.770065
647,67.26108,513.91895,100.18724
648,237.65268,536.8729,100.41065
649,267.43063,127.22741,101.92677
650,127.29273,138.306,100.96804
651,281.14468,211.75311,100.14591
652,188.27046,272.31,103.05271
653,140.20805,302.31168,111.38954
654,272.30484,470.13705,101.84151
655,83.69092,544.8805,101.431366
656,166.78902,86.20853,102.90984
657,154.45805,99.57416,103.176895
658,258.47354,109.817085,102.787
659,270.71066,142.14905,102.7289
660,116.08164,172.32402,100.57204
661,288.71103,241.80496,102.374756
662,79.2367,275.1813,102.67873
663,68.54316,321.24768,102.7344
664,62.77884,351.10785,102.491806
665,295.6209,371.63797,102.46273
666,59.918663,373.4053,102.66501
667,58.327858,387.87625,102.26897
668,293.28326,395.0246,102.34058
669,58.046234,403.94672,103.19877
670,228.08876,547.55133,101.89696
671,233.40742,78.62878,103.495186
672,91.91062,236.58565,103.78714
673,290.23215,257.97827,103.07802
674,290.53336,275.0357,101.99512
675,296.04944,352.5412,102.80677
676,245.746,95.48423,104.907326
677,269.14398,156.88408,105.08434
678,86.33281,258.08887,104.43931
679,276.22394,449.6889,104.90707
680,113.325676,567.8526,104.622734
681,197.89398,75.919266,105.07054
682,286.90793,405.23254,105.4119
683,59.78127,445.55313,105.608734
684,64.24915,483.8885,106.09138
685,242.63065,520.60333,105.66294
686,214.66466,79.46054,106.275795
687,183.72902,85.41734,106.049255
688,143.99893,128.38176,107.8254
689,270.3438,172.01259,106.18898
690,273.5458,201.07953,106.21712
691,62.616817,465.69467,107.3145
692,181.08722,572.8989,106.57908
693,135.84444,573.4635,106.63586
694,149.33089,578.8016,105.8925
695,165.38345,579.5824,105.14573
696,132.10199,150.827,105.8365
697,104.94318,215.92589,107.14299
698,289.98376,307.88885,107.477646
699,81.42222,527.0212,107.400734
700,98.5697,547.79315,107.560524
701,213.85645,550.53827,107.46027
702,129.03693,170.665,103.548256
703,114.63315,187.86484,107.46438
704,276.24295,223.46074,106.84881
705,291.36343,325.99527,108.33679
706,72.13035,334.6703,108.75439
707,291.01718,340.8612,108.76091
708,62.385983,417.5388,107.786766
709,251.7423,497.92377,109.156525
710,71.54952,499.40863,108.786545
711,227.38547,94.29448,109.17273
712,172.18138,99.01892,109.1395
713,254.82495,128.80171,109.25
714,267.79984,187.57013,109.00914
715,112.8663,203.60892,108.27917
716,120.97531,216.60384,109.83445
717,100.92024,230.23415,109.98288
718,67.43678,365.81033,109.665276
719,288.44873,380.12213,109.706795
720,278.2505,430.0141,109.72293
721,223.36667,536.4886,109.878456
722,243.68443,112.477325,110.772026
723,158.23071,114.25052,110.3913
724,97.00301,249.95457,111.205475
725,283.61014,291.3525,106.48678
726,162.10129,568.4243,111.509
727,198.95734,93.92406,110.7901
728,257.69455,147.20308,111.41185
729,277.39352,238.01546,111.24384
730,278.09494,250.82266,111.36317
731,91.19985,268.5107,111.96854
732,187.85298,272.40436,118.094475
733,87.956955,283.2527,112.42162
734,80.70951,314.55487,111.72065
735,286.71704,359.452,112.39843
736,65.78636,434.14008,111.49462
737,266.28128,457.85065,111.47599
738,230.99297,524.5807,112.17011
739,201.42676,553.4356,111.79791
740,126.34783,561.9031,111.86607
741,188.38513,561.9357,111.05396
742,84.630936,299.7344,113.18069
743,73.88452,351.6591,112.693565
744,277.6579,414.34906,112.903206
745,260.0402,469.85895,112.71406
746,124.55994,190.16722,112.17023
747,279.01648,279.79007,111.509125
748,70.94471,379.7718,113.43909
749,68.8325,394.30017,112.95511
750,183.69872,104.37142,114.25663
751,241.52788,128.04588,115.07733
752,257.38913,172.09422,113.56716
753,278.97647,264.15323,112.784225
754,140.97446,404.62558,121.79366
755,253.02525,481.01294,114.58358
756,239.40656,506.9638,114.335175
757,85.23057,511.9857,114.70577
758,112.43605,546.9287,114.48465
759,211.67433,103.82489,115.024895
760,225.39017,112.11021,116.17953
761,160.19067,127.74523,115.581566
762,145.89383,148.28703,113.48964
763,141.36018,163.80782,111.24589
764,73.27679,406.47363,116.115974
765,70.89142,449.11017,115.1882
766,95.951775,529.1273,115.20492
767,173.34645,558.6749,115.32717
768,176.8579,118.089935,116.188385
769,257.1929,190.36787,116.924545
770,81.21291,338.8495,116.76279
771,279.86212,396.09015,115.74828
772,75.91567,420.1465,116.01955
773,196.665,112.904015,118.06648
774,156.82997,144.213,116.35756
775,137.3544,178.0607,113.57921
776,262.90005,207.65768,116.67792
777,112.608055,228.67104,117.263596
778,280.89642,309.44727,117.47434
779,280.34296,324.36572,117.5585
780,281.58646,340.34485,117.16831
781,267.04553,434.26813,117.38746
782,75.81097,466.83902,117.50999
783,76.92762,481.9531,116.621315
784,147.94864,558.8053,116.38917
785,243.36133,147.76653,117.78255
786,246.96716,162.94257,116.89356
787,124.02273,206.64972,117.32725
788,264.4963,221.94955,118.45918
789,275.8789,295.3264,117.52099
790,87.395706,325.3137,118.79462
791,279.0819,374.08914,118.26264
792,261.5952,447.43295,118.33274
793,214.15666,528.8812,119.04979
794,186.96712,547.52234,118.55765
795,130.55475,548.9266,118.505196
796,228.75697,132.62546,119.58702
797,265.03937,237.20055,120.42036
798,108.62324,244.89792,119.335686
799,240.99387,489.55496,120.123146
800,86.83237,495.49847,119.81432
801,225.51137,513.8613,119.47339
802,202.4773,538.6283,118.681206
803,102.68547,270.90833,119.85163
804,274.97803,350.11652,121.04202
805,81.667145,360.85483,120.71506
806,81.100006,372.7497,120.99314
807,172.65279,136.34485,121.51996
808,244.48337,184.61028,120.32151
809,133.47897,197.59732,122.01277
810,266.2511,253.67679,121.68669
811,80.3602,390.01956,121.40078
812,107.45251,525.4253,121.688896
813,164.72437,548.54224,122.09228
814,207.8484,126.304726,121.304565
815,188.46872,129.75957,122.19605
816,154.14352,164.93555,118.28817
817,269.89862,270.70316,122.03276
818,271.31836,390.37704,122.66734
819,263.00824,422.73035,123.540474
820,79.38586,435.3493,121.1571
821,249.60127,461.35767,122.88998
