,X,Y,Z
226,29.497787,354.27045,19.78329
227,25.730688,447.5296,19.793808
228,311.24234,463.81116,18.900524
229,240.54614,596.8845,20.15827
230,123.86752,59.47012,20.627958
231,127.91091,74.63571,19.599588
232,306.95325,104.53957,19.162525
233,84.74398,130.92824,20.768518
234,67.67849,178.9449,20.537136
235,62.7894,201.47827,19.600883
236,32.83893,315.76218,20.029362
237,12.993084,437.32938,20.061075
238,271.72244,549.41077,20.399723
239,206.79092,621.4619,20.563366
240,169.10872,625.92505,19.554678
241,199.04477,17.072199,21.03169
242,115.789154,69.31226,21.718397
243,295.20917,74.16275,21.024775
244,323.8319,185.5351,21.334135
245,54.674736,233.14522,22.217329
246,40.661217,268.4517,21.161596
247,328.7619,270.73788,21.260588
248,23.044205,368.18204,22.652975
249,34.257454,385.56754,21.054705
250,338.42767,393.12964,22.707108
251,334.8324,401.93097,22.297207
252,317.00748,454.07773,21.708889
253,33.51212,523.36554,20.540632
254,183.0514,624.7866,19.50514
255,209.15118,10.017614,21.828623
256,220.44096,11.215347,21.795462
257,171.68681,25.314684,22.30969
258,323.98862,206.31352,20.940569
259,55.028732,223.49545,21.893835
260,40.50872,281.53003,22.58285
261,342.39413,284.89313,22.293427
262,343.02737,304.61725,24.403448
263,311.61224,445.0526,22.527437
264,293.14935,500.4101,22.311605
265,74.68129,584.03735,21.391544
266,248.08966,587.848,22.066832
267,217.54276,616.6297,22.462536
268,128.98004,620.5544,20.884935
269,136.0474,62.83507,23.948814
270,106.85075,86.393196,23.962688
271,90.709625,116.60652,23.293003
272,77.824814,150.2613,23.286617
273,318.88962,172.04454,23.216597
274,334.84216,213.79553,23.874125
275,340.46878,226.51959,24.218948
276,11.724407,393.74796,24.087446
277,307.9736,473.86176,23.428228
278,12.589639,475.7334,23.054373
279,226.58165,610.1151,23.07292
280,115.167816,616.16003,22.920189
281,134.4802,49.09266,24.795456
282,300.98117,85.885994,24.2961
283,96.25876,108.71838,23.8964
284,344.04477,346.5408,25.884819
285,327.6846,412.02692,23.411346
286,10.683859,424.44394,25.607027
287,291.10028,512.2517,24.431026
288,36.08496,535.2786,24.285498
289,100.2142,609.5009,23.860634
290,255.9481,29.406675,25.221237
291,148.33104,38.138744,24.611359
292,57.54411,214.04128,25.467188
293,345.7043,327.7701,26.28012
294,327.90738,365.27634,24.130451
295,332.15643,379.77838,24.040203
296,20.185083,405.87897,26.579273
297,299.34155,488.78653,25.546799
298,276.4148,47.178303,26.103075
299,146.40964,53.24639,28.676157
300,285.497,57.230633,26.798456
301,318.97876,159.92632,26.827864
302,29.96324,339.70453,26.61936
303,23.211414,378.74982,26.237976
304,45.061283,549.59564,25.964571
305,263.86118,562.97943,26.58832
306,58.872715,567.86847,24.605091
307,91.20606,602.7967,26.729477
308,159.53334,30.359858,27.182438
309,53.151005,240.54318,27.647474
310,43.129284,294.50513,26.827421
311,37.40852,304.83365,26.973991
312,35.448647,319.783,27.554792
313,33.941967,330.42236,27.36664
314,323.4406,424.94485,26.74595
315,21.814402,463.55368,26.821419
316,27.730345,490.55002,27.010345
317,280.388,533.2213,26.61472
318,275.76047,541.243,27.416462
319,81.77615,593.488,26.414598
320,157.7122,626.43427,26.250713
321,238.02847,15.747806,28.809727
322,100.98758,97.21408,27.845135
323,307.43787,102.501495,28.325075
324,85.524055,125.15609,28.196009
325,314.18152,131.10652,28.423552
326,317.0721,147.76553,28.375
327,71.862495,158.89378,28.209103
328,340.588,243.67311,30.43968
329,47.40838,249.50119,28.221323
330,44.11725,258.77954,28.816658
331,66.56644,577.0756,26.417896
332,194.94032,627.6702,28.360523
333,192.2318,15.649704,30.570549
334,173.93193,19.112951,30.149006
335,118.462845,77.972084,29.571106
336,311.13217,118.847946,29.233313
337,71.512535,173.60832,28.64548
338,331.36197,255.38914,29.097284
339,343.30786,275.64548,31.589493
340,341.2979,295.46402,31.69637
341,328.39655,336.56888,29.260347
342,27.302713,349.33798,29.357365
343,320.15057,436.57578,28.487917
344,30.655516,506.44818,28.967648
345,284.35147,523.134,29.428825
346,257.09662,571.2622,29.17447
347,204.40813,7.5288177,32.512913
348,245.25807,22.822245,29.752453
349,84.19722,139.43135,30.140476
350,66.03098,182.91588,31.170683
351,323.7633,192.31873,30.655298
352,64.77339,192.98322,29.904322
353,60.70367,203.87262,30.306944
354,45.319725,270.06982,31.277256
355,46.88159,280.77167,30.727882
356,340.31287,357.3302,31.629942
357,332.3886,391.18445,30.738592
358,30.103357,414.84454,29.032057
359,24.080801,436.61328,30.744255
360,15.78611,451.47968,30.716045
361,234.5135,602.81537,30.55717
362,135.84811,620.3996,29.404932
363,228.9347,7.628019,32.633514
364,125.08325,61.046146,31.345385
365,323.05386,179.86678,31.17904
366,326.58286,203.31015,31.948242
367,325.5999,221.89157,30.693027
368,332.35376,318.51816,29.636433
369,335.23117,369.82227,33.564598
370,311.0307,454.8671,31.010082
371,308.99826,465.31866,31.313354
372,267.22903,553.91034,31.31376
373,109.87599,610.22455,31.670717
374,123.30031,617.63477,32.176266
375,175.90784,629.2077,31.678185
376,110.709724,84.28042,32.149837
377,98.231964,107.10825,32.68196
378,78.80029,149.40187,32.36579
379,80.28209,164.6978,31.4205
380,334.21585,235.26675,33.25749
381,340.369,264.0587,34.43003
382,38.060753,289.537,33.280254
383,35.017887,368.0228,30.13925
384,303.48065,477.4673,31.913826
385,292.20795,503.34705,32.78776
386,36.395584,526.2806,32.303585
387,251.56487,582.07794,31.884317
388,211.65399,617.66974,31.971128
389,148.46959,618.3563,30.087263
390,294.90353,74.94986,32.994427
391,301.04544,93.27325,33.23275
392,55.625755,224.1951,33.362617
393,339.5965,309.56644,34.676525
394,21.815483,386.83527,33.642982
395,26.930634,480.08997,33.301086
396,41.177605,540.006,33.98443
397,53.369713,557.9865,32.164616
398,184.46616,618.85114,32.236088
399,216.0662,20.5785,33.26626
400,133.56094,52.98004,34.732468
401,333.2074,285.96683,36.081013
402,36.625946,310.89835,34.63531
403,30.749796,357.59958,33.20204
404,342.16827,381.2015,35.389145
405,326.53033,405.3222,33.369476
406,27.952044,467.99258,35.42871
407,34.332745,515.5043,34.68772
408,242.99953,592.9044,33.47371
409,163.67424,620.528,32.750317
410,266.2595,37.757298,34.552177
411,150.59744,39.310673,34.987785
412,91.55523,119.1784,35.157867
413,319.29575,169.00986,35.30784
414,340.67932,329.02722,37.72137
415,24.254333,398.87466,35.003998
416,315.3868,423.98352,36.32084
417,296.7147,494.1542,35.070362
418,31.195265,497.38287,36.13734
419,286.38257,513.2436,34.950916
420,222.01514,611.42993,35.780396
421,183.29486,21.614574,33.81634
422,256.0298,29.632755,36.997105
423,140.54619,44.193993,35.99691
424,306.38562,109.60932,36.742317
425,86.97825,131.87471,36.523403
426,59.74266,215.39082,36.05734
427,56.8662,233.24026,36.318146
428,53.952312,242.00655,37.518578
429,326.02402,397.16776,36.04477
430,323.6783,414.81064,35.955353
431,314.77988,445.12448,35.762253
432,62.60252,567.41406,36.079617
433,274.54892,46.932125,37.881115
434,313.09787,136.98068,36.89597
435,316.07834,147.8405,37.87703
436,322.6956,212.7823,37.34509
437,39.899498,301.25104,37.925354
438,335.02496,300.45056,39.253757
439,30.94057,341.9838,37.305992
440,18.567862,425.9361,38.778015
441,296.82343,482.6646,37.879757
442,272.23972,542.8487,37.689182
443,82.003845,591.4637,37.26624
444,93.924,601.9351,37.601196
445,200.18582,620.54254,36.52304
446,159.46745,30.904957,38.318695
447,288.7467,64.2111,37.624687
448,119.785286,69.46407,37.280087
449,106.60575,93.91514,36.685226
450,334.17093,256.68793,39.56242
451,35.099907,322.4384,38.735294
452,32.888367,332.1915,38.693863
453,341.12955,342.2494,40.320583
454,31.466074,376.27863,37.58636
455,15.886457,410.4184,40.06976
456,29.182219,439.7634,38.191036
457,277.90018,530.0185,38.389183
458,72.21882,580.46344,36.89952
459,170.77449,26.393497,38.65569
460,72.62807,167.65906,39.667835
461,318.94748,183.88889,39.75221
462,64.68536,205.49147,38.98184
463,325.6582,226.94829,39.410908
464,48.7585,262.23627,39.094593
465,339.1788,316.60043,42.44226
466,336.57944,353.4642,41.122597
467,25.542332,451.8865,40.16104
468,258.79547,568.1684,39.41826
469,193.48717,19.396282,41.141045
470,242.6386,21.061008,41.083885
471,309.82852,122.60131,40.618286
472,72.33044,178.11247,39.817974
473,64.50484,193.46571,40.445473
474,49.274693,251.07918,41.014286
475,248.42456,560.054,41.755547
476,249.45877,574.93823,40.73883
477,204.4585,13.589973,43.25338
478,232.39331,14.9040165,42.702427
479,182.02304,11.041056,42.01969
480,100.20632,103.25268,42.02089
481,82.75829,146.83374,41.245556
482,77.20226,158.1811,41.018208
483,316.08176,159.74709,40.792877
484,327.72195,248.0786,40.796604
485,339.0112,272.2963,43.617
486,45.01419,282.09357,41.255432
487,30.464815,363.08426,41.403065
488,317.25168,433.07446,40.879932
489,306.3261,454.0519,41.26604
490,305.42807,466.85092,41.489536
491,31.005215,486.20892,41.724022
492,47.691135,548.0078,40.692005
493,220.14499,17.540583,43.356876
494,129.53862,62.584553,42.086178
495,111.56162,83.417336,42.118736
496,97.09481,113.50943,42.328384
497,320.34064,194.01172,42.582912
498,329.14053,238.25792,42.668156
499,33.549713,350.32416,42.123253
500,328.391,389.30823,42.45263
501,31.521313,390.15192,41.41166
502,39.597374,526.3629,42.919544
503,262.12488,559.0081,42.274597
504,246.58783,585.19916,42.621464
505,237.8922,596.46436,42.71252
506,113.34765,608.35925,42.660942
507,136.34814,611.64905,41.017868
508,147.03275,617.5249,41.0581
509,293.70813,80.504166,43.478725
510,265.83002,550.05316,43.418053
511,152.56299,40.053318,44.135387
512,298.23087,90.479294,44.674164
513,46.335278,272.28516,43.934345
514,42.033455,293.02365,44.567116
515,39.80091,315.95288,43.951366
516,332.37955,327.18234,44.747753
517,324.43958,379.38425,43.094265
518,324.41373,405.78015,44.432953
519,322.2127,417.87225,44.716938
520,294.3725,492.22278,44.618805
521,35.18189,507.23425,43.95323
522,284.54858,514.7499,44.381104
523,104.62467,602.76166,44.32562
524,228.74771,604.6313,43.621025
525,125.34207,608.1341,42.649017
526,208.80612,616.27094,44.137863
527,173.62863,620.9366,44.090073
528,280.66888,54.460045,44.526714
529,302.1585,102.299164,45.335716
530,88.00971,137.2909,45.21421
531,317.28232,175.02992,45.24545
532,320.16202,204.26845,44.93893
533,337.6212,338.69357,48.26987
534,333.8791,363.40247,44.899326
535,310.26785,440.93045,45.37735
536,289.18768,503.18506,44.946747
537,153.16115,578.08545,48.650467
538,187.47449,623.0987,44.779594
539,136.19588,55.34007,45.646786
540,121.58079,75.92323,45.75844
541,106.85289,96.05837,46.65616
542,92.541626,125.055504,46.35359
543,309.94257,134.6804,46.060677
544,60.222225,215.47818,46.164024
545,58.893124,225.24434,45.126175
546,332.3579,293.8977,45.86908
547,27.164986,372.67828,46.966087
548,25.921011,400.93732,46.638844
549,141.30284,583.28766,50.925285
550,159.7361,615.72565,43.227688
551,166.84727,30.39786,48.233948
552,260.19186,35.173534,47.461998
553,69.20377,185.17343,46.67716
554,330.6582,262.80396,47.650993
555,27.056873,421.4036,47.59124
556,26.589376,437.11545,47.351463
557,30.526423,460.6626,46.82859
558,30.004604,472.9185,47.07298
559,299.41455,478.22052,46.689636
560,56.10701,555.9852,46.411438
561,144.59322,48.29754,47.752422
562,311.83347,150.10962,48.045532
563,75.23309,173.6809,48.854893
564,64.89803,205.66277,48.90049
565,323.34177,223.35986,48.55606
566,335.2342,316.42657,49.322113
567,322.3884,396.2037,48.40741
568,277.66208,526.5091,48.89158
569,67.666664,571.30774,46.82055
570,76.749344,582.1633,47.766376
571,87.244934,593.2115,48.336315
572,209.99834,10.9266615,52.820103
573,231.34395,26.909634,49.015923
574,287.33694,70.45036,49.406376
575,82.842316,156.33945,49.2672
576,69.50274,196.30931,49.343117
577,56.568195,235.36801,48.811836
578,330.75958,281.44766,48.27529
579,40.635498,306.56537,48.99827
580,42.3217,327.67224,49.26505
581,35.904613,337.94485,48.948917
582,323.9473,348.68298,47.931248
583,327.1417,372.48907,49.272053
584,31.162697,383.06702,49.279774
585,271.71774,535.72675,49.18433
586,217.07744,608.38983,49.22869
587,245.61044,28.398977,50.35613
588,304.55466,115.754745,50.099617
589,313.72015,166.81755,50.66197
590,321.6356,213.45424,50.665543
591,319.6371,234.0505,50.089348
592,56.455273,255.08574,49.508327
593,34.39788,361.17908,49.90075
594,317.26358,425.3797,49.724373
595,301.83832,468.34308,50.634476
596,34.89221,496.71988,50.525917
597,46.490704,539.83527,50.09389
598,179.5556,28.803385,50.966156
599,204.5252,30.978092,51.42473
600,80.786964,165.93636,51.187374
601,80.541115,181.49933,52.096817
602,54.092255,245.18253,51.09768
603,326.05463,254.41534,52.057335
604,49.48851,264.20877,51.684315
605,338.85953,302.92105,50.97734
606,37.298565,349.44833,51.111217
607,32.647038,409.43097,50.140797
608,318.85757,410.19644,51.703262
609,278.35873,516.06055,51.26237
610,256.20157,562.89465,51.38897
611,249.48209,571.17676,50.885216
612,198.2921,616.853,50.40372
613,192.82968,16.897892,53.452095
614,113.09759,88.11404,52.204494
615,99.12336,114.97583,52.321247
616,87.671326,147.50859,52.831364
617,315.6377,184.15714,52.51609
618,46.295574,285.31335,51.9288
619,330.115,330.98492,53.43968
620,320.88773,361.0227,52.38711
621,323.39008,385.93536,52.7533
622,307.98926,449.78467,52.444386
623,35.29247,484.20587,52.91524
624,289.1387,489.28885,51.890984
625,264.37317,545.22644,52.44845
626,241.84286,584.1504,51.34144
627,220.19511,26.878664,53.534645
628,154.65884,44.450974,52.947906
629,269.99078,46.642105,52.774563
630,302.9995,127.03702,53.233032
631,314.3966,194.83731,53.10432
632,65.29466,214.52441,54.48478
633,323.34833,243.47443,53.522926
634,53.246143,275.3817,53.089844
635,40.927265,318.32495,54.383667
636,312.25677,433.58258,52.628937
637,30.323904,449.97513,53.189617
638,44.47621,528.153,53.684525
639,228.46791,598.81396,53.145638
640,149.49664,611.836,50.955093
641,127.67514,68.17585,53.146626
642,307.23563,140.32515,55.222313
643,61.863426,225.89758,55.099846
644,45.44835,297.6228,54.6048
645,302.14893,458.70767,53.550087
646,39.43844,511.418,53.64633
647,62.671356,562.549,53.530212
648,100.38424,595.7107,53.576145
649,187.60387,617.65735,54.018883
650,279.3064,59.647835,55.715054
651,292.14975,85.57448,55.546295
652,106.15279,102.35097,55.26496
653,88.948105,137.60254,55.27152
654,310.053,157.11655,55.884823
655,327.6345,293.02866,55.97972
656,31.23282,394.87955,55.191998
657,314.77084,417.952,55.801437
658,294.92343,479.09525,55.669052
659,124.34561,605.7542,53.356266
660,159.89146,615.93195,54.832127
661,135.81609,58.96237,55.788334
662,296.80493,99.16564,56.321617
663,96.03475,129.03181,56.340992
664,325.04153,312.4847,56.177723
665,324.713,322.4122,56.224182
666,43.52776,339.21136,56.158527
667,31.87204,433.5968,55.963547
668,286.61905,498.2386,56.57095
669,255.76181,553.8353,54.987926
670,233.70927,590.2025,56.387894
671,137.91478,608.5976,53.548412
672,163.07182,35.322983,57.694626
673,258.35895,42.67134,57.804264
674,120.18337,80.21589,57.3822
675,63.26728,241.39807,56.882927
676,324.24,269.9121,56.136578
677,325.05734,283.23907,57.71234
678,324.98947,339.71667,56.94535
679,34.9884,368.14587,57.29558
680,34.536457,377.6632,57.963543
681,319.62558,400.28354,57.2902
682,175.59767,617.8713,56.705692
683,298.91388,112.4386,58.73166
684,311.49316,175.97224,58.37594
685,74.39439,186.7519,59.09655
686,73.0905,197.18156,58.204754
687,316.44376,204.57687,58.5186
688,319.08295,230.143,58.33794
689,56.21692,256.8598,59.066895
690,322.92438,302.22827,58.84784
691,327.92685,351.35333,59.210545
692,32.58516,420.50946,58.017067
693,34.439663,466.3741,58.156303
694,292.07727,466.3534,58.53097
695,136.0833,555.11395,64.97871
696,73.411964,570.1377,59.070766
697,202.92485,610.79297,58.917934
698,47.6418,309.95312,58.207558
699,41.60726,329.1617,59.474773
700,36.11768,356.94574,59.31005
701,323.67114,376.1672,59.05512
702,302.03952,447.28043,59.605396
703,274.79547,515.9021,59.768158
704,55.844303,547.1907,59.11651
705,243.43387,577.91144,59.218613
706,81.61437,581.14374,60.176113
707,111.6611,599.7836,56.907078
708,214.91086,605.7383,59.214916
709,232.81447,30.508799,59.343918
710,247.03476,33.898468,60.21465
711,283.2182,72.202354,60.510185
712,104.535545,112.50964,60.880726
713,81.11564,173.64087,59.71116
714,315.73953,218.50626,59.543713
715,48.896427,284.76266,61.20915
716,40.29059,386.6122,59.606
717,32.989185,407.14435,61.112644
718,45.50812,518.3269,60.655838
719,264.90613,535.4411,61.188343
720,244.76431,567.56195,58.624233
721,91.14545,589.93964,60.340836
722,197.9762,21.556746,61.539288
723,186.92365,29.706337,60.34484
724,175.20827,34.834297,61.108677
725,113.71698,95.05157,61.443394
726,87.80163,154.09953,61.073803
727,69.86951,208.53555,61.071095
728,74.54637,221.30966,60.857143
729,55.249367,270.29984,60.843002
730,37.855522,345.935,61.97627
731,318.47284,389.20416,60.56628
732,311.70773,426.54648,61.06401
733,307.45203,437.56763,61.268208
734,281.39532,506.39697,60.83252
735,259.50867,544.83026,62.26659
736,247.8519,558.55566,60.66406
737,210.68773,25.656929,62.38966
738,145.03932,53.354893,61.30885
739,101.5084,124.07323,62.720886
740,301.82608,130.00732,62.793373
741,95.64124,141.31238,61.86577
742,84.84509,164.09866,62.226482
743,65.12193,231.72491,62.783813
744,320.09442,247.87697,62.526943
745,321.86322,258.84985,62.198013
746,323.69882,365.27158,61.737286
747,35.945194,444.0052,62.702145
748,288.46194,484.64896,62.50375
749,40.98105,498.6524,61.694088
750,269.08453,525.8717,61.068947
751,52.081078,535.40314,62.49459
752,222.8863,597.209,62.313816
753,154.16011,44.90801,63.161892
754,129.23573,72.76627,63.823376
755,304.3443,147.81096,63.066666
756,306.1566,163.53825,63.447952
757,310.73456,192.5088,63.46799
758,308.5241,211.52933,64.11908
759,78.54777,234.11752,64.34811
760,52.649487,295.8163,62.860355
761,55.076492,341.04846,63.545055
762,43.657845,366.21744,62.049393
763,316.6319,407.89978,63.09908
764,37.626545,481.5652,62.790752
765,64.923645,555.5498,63.6612
766,122.07037,595.57416,60.581554
767,322.3599,270.69913,65.54572
768,315.48587,280.16086,63.79891
769,300.34192,459.29706,64.50274
770,105.044624,588.623,63.469475
771,186.18657,611.2134,63.83383
772,166.50882,613.1952,63.858593
773,272.12518,57.197372,65.50832
774,60.61002,247.54442,65.04597
775,323.41147,326.8298,64.85048
776,322.97107,336.41034,65.31879
777,35.913822,396.32474,65.53664
778,312.4248,417.31818,65.789696
779,36.876225,456.21786,65.39231
780,292.6587,473.3833,64.98245
781,230.94014,587.28937,65.63934
782,133.28992,601.2676,62.543358
783,288.41376,91.83278,66.12614
784,305.58517,178.05804,66.03492
785,81.057465,183.25859,66.10993
786,312.39175,227.75807,65.453476
787,322.49017,289.09235,66.636765
788,47.806248,307.49335,67.172935
789,320.60132,307.35852,66.23561
790,323.7997,316.56552,66.428
791,53.984383,377.2338,65.91955
792,36.24101,431.93365,66.65148
793,278.6327,496.36502,64.91711
794,239.35532,567.4044,66.547775
795,145.49762,602.1229,62.1398
796,221.70667,32.3819,66.269936
797,261.3025,49.008327,67.8543
798,137.65762,65.481995,67.75734
799,120.94466,89.482185,67.80153
800,292.4043,104.59298,67.49453
801,110.02501,107.48217,67.01876
802,76.42362,198.97725,67.04713
803,317.26852,239.16325,66.60575
804,60.055714,262.1465,66.907524
805,47.68562,320.35712,66.09253
806,45.45128,331.4735,67.90256
807,53.975674,355.30392,66.63931
808,40.264725,356.50854,68.19823
809,317.36826,375.8517,66.01599
810,44.737656,379.1578,66.356
811,313.763,396.69022,66.79833
812,37.33754,419.9862,67.48305
813,39.27374,471.49316,67.62575
814,209.0017,601.3884,67.639404
815,156.74214,605.66437,63.62497
816,249.41393,40.730812,68.67544
817,129.23766,81.275185,68.720634
818,294.70792,118.14581,68.206116
819,88.51253,174.81003,68.113014
820,78.413376,211.14677,67.55086
